Id	File Name	Ext	Published	Date		Published Date(msec)	Report Begin Date	Report End Date	Correction	Report Title		
2299	da_fv020	pdf	5/26/2022	0:00:00	MDT	1.65354E+12	5/26/2022	5/26/2022		Dallas Terminal Market Vegetables Prices (DA_FV020)		
2300	da_fv030	pdf	5/26/2022	0:00:00	MDT	1.65354E+12	5/26/2022	5/26/2022		Dallas Terminal Market Onions and Potatoes Prices (DA_FV030)		
2301	da_fv040	pdf	5/26/2022	0:00:00	MDT	1.65354E+12	5/26/2022	5/26/2022		Dallas Terminal Market Nuts Prices (DA_FV040)		
2801	da_fv057	pdf	5/26/2022	0:00:00	MDT	1.65354E+12	5/26/2022	5/26/2022		"Wholesale Market Asian Vegetable Report - Dallas, TX (DA_FV057)"		
2802	da_fv055	pdf	5/26/2022	0:00:00	MDT	1.65354E+12	5/26/2022	5/26/2022		"Wholesale Market Misc Herbs Report - Dallas, TX (DA_FV055)"		
2803	da_fv056	pdf	5/26/2022	0:00:00	MDT	1.65354E+12	5/26/2022	5/26/2022		"Wholesale Market Tropical F&V Report - Dallas, TX (DA_FV056)"		
2797	da_fv001	txt	5/24/2022	9:20:20	MDT	1.65341E+12	5/24/2022	5/24/2022		Dallas State Farmer's Market (DA_FV001)		
2259	ams_2259	pdf	5/18/2022	20:25:06	MDT	1.65293E+12	5/18/2022	5/18/2022		"South Alabama Stockyards Feeder Cattle Board Sale - Brundidge, AL"		
3419	ams_3419	txt	4/29/2022	6:00:02	MDT	1.65123E+12	4/29/2022	4/29/2022		Wheat Protein Premium and Discount Scales		
2256	ams_2256	pdf	4/27/2022	19:35:46	MDT	1.65111E+12	4/27/2022	4/27/2022		"Frisco City Stockyard Feeder Cattle Board Sale - Frisco City, AL"		
2865	wa_lo101	txt	4/11/2022	14:41:46	MDT	1.64971E+12	4/11/2022	4/11/2022		National Retail Report - Conventional vs Organic (WA_LO101)		
2866	wa_lo100	txt	4/11/2022	14:41:46	MDT	1.64971E+12	4/11/2022	4/11/2022		National Retail Report - Local and Organic (WA_LO100)		
3473	ams_3473	pdf	4/5/2022	21:49:30	MDT	1.64922E+12	4/5/2022	4/5/2022		"Calhoun Stockyard Special Feeder Cattle Sale - Calhoun, GA"		
3631	ams_3631	pdf	3/31/2022	19:35:28	MDT	1.64878E+12	3/31/2022	3/31/2022		"Billings Livestock Commission Cattle Video Auction - Billings, MT"		
3189	gx_gr115	txt	2/4/2022	11:32:45	MST	1.644E+12	2/4/2022	2/4/2022		Central Illinois Corn Processor Report (GX_GR115)		
3041	ms_gr850	txt	2/2/2022	7:23:50	MST	1.64381E+12	2/2/2022	2/2/2022		National Feedstuffs Market Review (MS_GR850)		
3042	ms_gr852	txt	2/2/2022	7:15:28	MST	1.64381E+12	2/2/2022	2/2/2022		Weekly Feedstuff Wholesale Prices (Wed) (MS_GR852)		
3144	jo_gr215	txt	2/1/2022	13:27:17	MST	1.64375E+12	2/1/2022	2/1/2022		Portland Weekly Feedstuffs (JO_GR215)		
3143	jo_gr225	txt	2/1/2022	13:27:17	MST	1.64375E+12	2/1/2022	2/1/2022		California Weekly Wholesale Feedstuff Prices (JO_GR225)		
2954	sj_gr225	txt	2/1/2022	13:26:01	MST	1.64375E+12	2/1/2022	2/1/2022		Cornbelt Weekly feedstuffs (SJ_GR225)		
3047	ms_gr117	txt	2/1/2022	13:14:04	MST	1.64375E+12	2/1/2022	2/1/2022	x	Minneapolis Soybean Processing Report (MS_GR117)		
2955	sj_gr215	txt	2/1/2022	13:07:46	MST	1.64375E+12	2/1/2022	2/1/2022		Kansas City feedstuffs weekly summary (SJ_GR215)		
3222	nw_gr116	txt	2/1/2022	12:54:56	MST	1.64375E+12	2/1/2022	2/1/2022		Iowa Soybean Processor Report (NW_GR116)		
3221	gx_gr217	txt	2/1/2022	12:54:55	MST	1.64375E+12	2/1/2022	2/1/2022		"Indiana, Ohio Soybean Processors Report (GX_GR217)"		
2959	lr_gr210	txt	2/1/2022	12:49:50	MST	1.64374E+12	2/1/2022	2/1/2022		Memphis Weekly feedstuffs prices (LR_GR210)		
3040	ms_gr215	txt	2/1/2022	12:45:58	MST	1.64374E+12	2/1/2022	2/1/2022		Minneapolis Weekly Feedstuffs Report (MS_GR215)		
2242	ams_2242	pdf	1/27/2022	15:56:29	MST	1.64332E+12	1/27/2022	1/27/2022		Valley Video Hay Auction		
2042	ams_2042	pdf	12/20/2021	15:32:34	MST	1.64004E+12	11/2/2021	11/2/2021		"Fairview Sale Barn Replacement Cattle Special - Fairview, IL"		
3220	nw_ls453	txt	12/9/2021	9:48:16	MST	1.63907E+12	12/7/2021	12/7/2021		MONTHLY BOXED & DISTRIBUTIVE/LCL VEAL CUTS TRADE (NW_LS453)		
2266	ams_2266	pdf	11/19/2021	9:22:52	MST	1.63734E+12	10/30/2021	10/30/2021		Davis Livestock Special Feeder Cattle Sale		
3465	ams_3465	pdf	11/12/2021	21:09:19	MST	1.63678E+12	11/12/2021	11/12/2021		"Fort Payne Livestock Replacement Cow and Heifer Special - Ft. Payne, AL"		
2214	ams_2214	pdf	10/27/2021	6:53:44	MDT	1.63534E+12	10/26/2021	10/26/2021	x	"Wilson Livestock Market - London, KY"		
3406	aw_fv160	txt	10/18/2021	6:40:23	MDT	1.63456E+12	10/18/2021	10/18/2021		Stanwood Produce Auction Summary (AW_FV160)		
2161	ams_2161	pdf	10/15/2021	13:52:18	MDT	1.63433E+12	10/15/2021	10/15/2021		"Tri-State Feeder Cattle Auction - Sioux Center, IA"		
2237	ams_2237	pdf	10/12/2021	7:40:19	MDT	1.63405E+12	10/10/2021	10/10/2021		"Indiana Livestock Auction Special Feeder Cattle Sale ? Homer City, PA"		
2253	ams_2253	pdf	10/7/2021	19:21:04	MDT	1.63366E+12	10/7/2021	10/7/2021		"Calhoun Stockyard Feeder Cattle Board Sale - Calhoun, GA"		
1818	ams_1818	pdf	9/27/2021	16:38:53	MDT	1.63278E+12	9/27/2021	9/27/2021		"Central Missouri Sale Company - Sedalia, MO"		
1952	ams_1952	pdf	9/27/2021	16:17:48	MDT	1.63278E+12	9/27/2021	9/27/2021		"Amarillo Livestock Auction - Amarillo, TX"		
3508	ams_3508	pdf	9/24/2021	21:31:07	MDT	1.63254E+12	9/24/2021	9/24/2021		"Valley Livestock ? Replacement Cattle Special ? Moulton, AL"		
2890	ams_2890	pdf	9/1/2021	12:05:39	MDT	1.63052E+12	9/1/2021	9/1/2021		"High Plains Video/Internet Auction - Enid, OK"		
3162	ams_3162	pdf	8/3/2021	13:27:48	MDT	1.62802E+12	8/3/2021	8/3/2021		"Southeast Livestock Exchange Video/Internet Auction - Canton, NC"		
3488	ams_3488	pdf	7/24/2021	16:03:06	MDT	1.62716E+12	7/24/2021	7/24/2021		"Mid State Stockyards LLP Replacement Cattle Special - Letohatchee, AL"		
3166	rh_gr310	txt	7/7/2021	14:51:08	MDT	1.62569E+12	7/7/2021	7/7/2021		Virginia Hay Report (RH_GR310)		
1809	ams_1809	pdf	7/1/2021	11:46:04	MDT	1.62516E+12	6/28/2021	6/28/2021	x	"Patton Junction Livestock Auction - Patton Junction, MO"		
1972	ams_1972	pdf	6/30/2021	12:37:58	MDT	1.62508E+12	6/28/2021	6/28/2021		"Seymour Livestock Auction - De Kalb, NY"		
1982	ams_1982	pdf	6/29/2021	10:08:35	MDT	1.62498E+12	6/28/2021	6/28/2021		"Maplehurst Dairy Replacement Sale - Hinsdale, NY"		
1978	ams_1978	pdf	6/29/2021	10:03:15	MDT	1.62498E+12	6/28/2021	6/28/2021		Maplehurst Livestock Auction - Hinsdale. NY		
3483	ams_3483	pdf	6/10/2021	15:31:52	MDT	1.62336E+12	6/7/2021	6/7/2021		"Northwest Alabama Cattle Video/Board Sale - Russellville, AL"		
1423	ams_1423	pdf	6/9/2021	19:53:11	MDT	1.62329E+12	6/9/2021	6/9/2021		"North Florida Livestock Auction - Ellisville, FL"		
1512	ams_1512	pdf	5/21/2021	8:09:40	MDT	1.62161E+12	5/19/2021	5/19/2021	x	"St Joseph Stockyards Feeder Cattle - St Joseph, MO"		
1840	ams_1840	pdf	5/17/2021	11:40:07	MDT	1.62127E+12	5/13/2021	5/13/2021	x	"St Joseph Stockyards Sheep/Goat - St Joseph, MO"		
1510	ams_1510	pdf	5/17/2021	10:06:50	MDT	1.62127E+12	5/17/2021	5/17/2021		"St Joseph Stockyards Slaughter / Replacement Cattle - St Joseph, MO"		
3477	ams_3477	pdf	4/21/2021	8:20:19	MDT	1.61901E+12	4/20/2021	4/20/2021		"Central Plains Stockyards Livestock Auction Special Sheep & Goat - Humeston, IA"		
1844	ams_1844	pdf	3/6/2021	14:47:32	MST	1.61507E+12	3/6/2021	3/6/2021	x	"Southern Oklahoma Livestock Auction Slaughter/Replacement Cattle Special - Ada, OK"		
2878	lswlamb	pdf	3/5/2021	9:17:17	MST	1.61496E+12	3/5/2021	3/5/2021		USDA Weekly National Lamb Market Summary  (LSWLAMB)		
3474	ams_3474	pdf	3/4/2021	13:40:40	MST	1.61489E+12	3/1/2021	3/1/2021		"Dothan Livestock Co. Board Sale - Dothan, AL"		
1931	ams_1931	pdf	2/22/2021	22:22:07	MST	1.61406E+12	2/22/2021	2/22/2021		"Swainsboro Stockyard - Swainsboro, GA"		
2038	ams_2038	pdf	2/3/2021	9:30:24	MST	1.61237E+12	2/1/2021	2/1/2021		"Anderson Livestock Auction - Willard, UT"		
1883	ams_1883	pdf	1/8/2021	10:32:48	MST	1.61013E+12	5/15/2020	5/15/2020	x	"Parkersburg Livestock Market - Mineral Wells, WV"		
2522	ams_2522	pdf	1/5/2021	7:11:57	MST	1.60986E+12	1/5/2021	1/5/2021		Western Cornbelt Daily Direct Hogs Afternoon (PDF) (LM_HG212)		
2516	ams_2516	pdf	1/5/2021	7:11:57	MST	1.60986E+12	1/5/2021	1/5/2021		Iowa/Minnesota Daily Direct Hogs Afternoon (PDF) (LM_HG206)		
2520	ams_2520	pdf	1/5/2021	7:11:57	MST	1.60986E+12	1/5/2021	1/5/2021		Eastern Cornbelt Daily Direct Hogs Afternoon (PDF) (LM_HG210)		
2513	ams_2513	pdf	1/5/2021	7:11:57	MST	1.60986E+12	1/5/2021	1/5/2021		National Daily Direct Hogs Afternoon (PDF) (LM_HG203)		
2519	ams_2519	pdf	1/4/2021	10:13:01	MST	1.60978E+12	1/4/2021	1/4/2021		Eastern Cornbelt Daily Direct Hogs Morning (PDF) (LM_HG209)		
2512	ams_2512	pdf	1/4/2021	10:13:00	MST	1.60978E+12	1/4/2021	1/4/2021		National Daily Direct Hogs Morning (PDF) (LM_HG202)		
2515	ams_2515	pdf	1/4/2021	10:13:00	MST	1.60978E+12	1/4/2021	1/4/2021		Iowa/Minnesota Daily Direct Hogs Morning (PDF) (LM_HG205)		
2521	ams_2521	pdf	1/4/2021	10:13:00	MST	1.60978E+12	1/4/2021	1/4/2021		Western Cornbelt Daily Direct Hogs Morning (PDF) (LM_HG211)		
2706	nw_ls832	txt	1/4/2021	7:47:09	MST	1.60977E+12	1/4/2021	1/4/2021		Daily Direct Hog Prior Day Sow Price Comparison (NW_LS832)		
2678	ams_2678	pdf	1/4/2021	7:42:27	MST	1.60977E+12	1/4/2021	1/4/2021		Daily Direct Prior Day Sow and Boar (Purchased Swine) - Eastern Cornbelt (PDF) (LM	_HG232)	
2676	ams_2676	pdf	1/4/2021	7:42:26	MST	1.60977E+12	1/4/2021	1/4/2021		Daily Direct Prior Day Sow and Boar (Purchased Swine) - National (PDF) (LM_HG230)		
2677	ams_2677	pdf	1/4/2021	7:42:25	MST	1.60977E+12	1/4/2021	1/4/2021		Daily Direct Prior Day Sow and Boar (Purchased Swine) - Iowa So Minn (PDF) (LM_HG2	31)	
2679	ams_2679	pdf	1/4/2021	7:42:25	MST	1.60977E+12	1/4/2021	1/4/2021		Daily Direct Prior Day Sow and Boar (Purchased Swine) - Western Cornbelt (PDF) (LM	_HG233)	
2518	ams_2518	pdf	1/4/2021	7:15:16	MST	1.60977E+12	1/4/2021	1/4/2021	x	Western Cornbelt Daily Direct Prior Day Purchased Swine (PDF) (LM_HG208)		
2514	ams_2514	pdf	1/4/2021	7:15:16	MST	1.60977E+12	1/4/2021	1/4/2021	x	Iowa/Minnesota Daily Direct Prior Day Purchased Swine (PDF) (LM_HG204)		
2517	ams_2517	pdf	1/4/2021	7:15:16	MST	1.60977E+12	1/4/2021	1/4/2021	x	Eastern Cornbelt Daily Direct Prior Day Purchased Swine (PDF) (LM_HG207)		
2510	ams_2510	pdf	1/4/2021	7:15:16	MST	1.60977E+12	1/4/2021	1/4/2021	x	National Daily Direct Prior Purchased Swine (PDF) (LM_HG200)		
3157	ra_gr115	txt	12/31/2020	14:54:11	MST	1.60945E+12	12/31/2020	12/31/2020		North Carolina Weekly Grain Summary (RA_GR115)		
1926	ams_1926	pdf	12/15/2020	15:45:04	MST	1.60807E+12	12/14/2020	12/14/2020	x	"Carlisle Graded Feeder Pig Special - Carlisle, PA"		
2227	ams_2227	pdf	12/8/2020	17:26:24	MST	1.60747E+12	12/8/2020	12/8/2020		"Blue Grass Stockyards - Special Graded Feeder Cattle Sale - Richmond, KY"		
2482	ams_2482	pdf	11/18/2020	14:17:50	MST	1.60573E+12	11/18/2020	11/18/2020		National Weekly Direct Slaughter Cattle - Premiums and Discounts (PDF) (LM_CT155)		
2489	ams_2489	pdf	11/18/2020	14:17:50	MST	1.60573E+12	11/18/2020	11/18/2020		5 Area Weekly Weighted Average Direct Slaughter Cattle Premium and Discounts (PDF)	(LM_CT169)	
1914	ams_1914	pdf	11/16/2020	19:31:30	MST	1.60558E+12	11/16/2020	11/16/2020		"Addison County Commission Sales - East Middlebury, VT"		
1808	ams_1808	pdf	11/12/2020	6:01:44	MST	1.60519E+12	11/10/2020	11/10/2020		Southeast Livestock Exchange Feeder Cattle Board Sale - Georgia		
2788	co_gr115	txt	10/30/2020	6:06:25	MDT	1.60406E+12	10/30/2020	10/30/2020		South Carolina Grain Weekly Review (CO_GR115)		
3350	ams_3350	pdf	10/29/2020	12:25:22	MDT	1.604E+12	7/30/2020	7/30/2020		Total Receipts of Producer Milk		
2096	ams_2096	pdf	10/28/2020	8:25:41	MDT	1.6039E+12	10/28/2020	10/28/2020		"West Fargo Feeder Cattle Auction - West Fargo, ND"		
3110	na_fv160	txt	10/16/2020	9:06:01	MDT	1.60286E+12	10/16/2020	10/16/2020		Laurel Delaware Auction Market (NA_FV160)		
2013	ams_2013	pdf	10/12/2020	12:43:36	MDT	1.60253E+12	10/12/2020	10/12/2020		"Producers Livestock Special Feeder Calf Auction - San Angelo, TX"		
1590	cnavar	pdf	10/5/2020	13:26:03	MDT	1.60193E+12	1/1/2020	1/1/2020		Cotton Yearly Varieties Report		
2869	lsddgr	pdf	9/14/2020	6:00:24	MDT	1.60008E+12	8/24/2020	8/24/2020	x	Daily Grain Review  (LSDDGR)		
3139	jo_gr850	txt	8/28/2020	10:25:56	MDT	1.59863E+12	8/28/2020	8/28/2020		Export Grain Bids (JO_GR850)		
2849	nw_gr901	txt	8/21/2020	15:46:49	MDT	1.59805E+12	8/21/2020	8/21/2020		Daily Grain Review CSV (NW_GR901)		
1802	ams_1802	pdf	8/6/2020	13:05:08	MDT	1.59674E+12	8/6/2020	8/6/2020		"Turner County Stockyard Feeder Cattle Board Sale - Ashburn, Ga"		
2379	ams_2379	pdf	8/4/2020	18:29:01	MDT	1.59659E+12	7/31/2020	7/31/2020		"Basin Livestock Market - Ballard, UT"		
2397	on_fv120	pdf	7/10/2020	0:00:00	MDT	1.59436E+12	7/10/2020	7/10/2020		Onley Shipping Point Vegetables Prices (ON_FV120)		
2263	ams_2263	pdf	6/25/2020	17:34:28	MDT	1.59313E+12	6/25/2020	6/25/2020		"Washington Co. Livestock - Special Graded Feeder Cattle Sale - Springfield, KY"		
2225	ams_2225	pdf	6/8/2020	16:39:58	MDT	1.59166E+12	6/8/2020	6/8/2020		"Washington Co. Livestock - Special Feeder Cattle Sale - Springfield, KY"		
3370	ams_3370	pdf	6/6/2020	17:53:08	MDT	1.59149E+12	6/6/2020	6/6/2020		"Coffee County Stockyards Feeder and Replacement Cattle Special - New Brockton, AL"		
2958	lsmmsfm	pdf	6/5/2020	7:24:03	MDT	1.59136E+12	6/5/2020	6/5/2020		Monthly Mississippi Farmer's Market Report  (LSMMSFM)		
2185	ams_2185	pdf	6/1/2020	8:09:35	MDT	1.59102E+12	5/30/2020	5/30/2020	x	"Narrows Graded Feeder Cattle Sale - Narrows, VA"		
2004	ams_2004	pdf	5/25/2020	19:33:26	MDT	1.59046E+12	5/23/2020	5/23/2020		"Escambia County Coop - Brewton, AL"		
2178	ams_2178	pdf	5/13/2020	7:31:20	MDT	1.58938E+12	5/12/2020	5/12/2020		"Staunton Livestock Auction Graded Feeder Cattle Sale - Staunton, VA"		
2994	wa_da100	txt	5/6/2020	12:51:15	MDT	1.58879E+12	5/6/2020	5/6/2020		National Dairy Products Sales Report (TXT)		
2992	wa_da300	txt	4/29/2020	12:52:38	MDT	1.58819E+12	4/29/2020	4/29/2020		Announcement of Class and Component Prices (TXT)		
2139	ams_2139	pdf	4/27/2020	7:00:16	MDT	1.58799E+12	4/25/2020	4/25/2020		"Narrows Feeder Cattle Board Sale - Narrows, VA"		
2990	wa_da200	txt	4/22/2020	12:51:56	MDT	1.58758E+12	4/22/2020	4/22/2020		Announcement of Advanced Prices and Pricing Factors (TXT)		
2567	lm_ct157	txt	4/21/2020	15:30:28	MDT	1.5875E+12	4/20/2020	4/20/2020		Kansas  Weekly Direct Slaughter Cattle - Negotiated Purchases (TXT) (LM_CT157)		
2612	lm_hg250	txt	4/21/2020	6:45:11	MDT	1.58747E+12	4/21/2020	4/21/2020		National Weekly Direct Swine Non-Carcass Merit Premiums (TXT) (LM_HG250)		
2415	ams_2415	pdf	4/15/2020	8:55:15	MDT	1.58696E+12	4/14/2020	4/14/2020		"Staunton Livestock Auction Feeder Cattle Board Sale - Staunton, VA"		
1905	ams_1905	pdf	4/6/2020	14:51:31	MDT	1.58621E+12	4/6/2020	4/6/2020		"Centennial Livestock Auction (Friday) - Fort Collins, CO"		
1664	ams_1664	pdf	3/13/2020	7:52:29	MDT	1.58411E+12	2/1/2020	2/29/2020		Monthly Dried Egg Inventory Report		
3044	wa_mb700	txt	3/2/2020	8:57:42	MST	1.58316E+12	3/2/2020	3/2/2020		MbGrEx1 (WA_MB700)		
3210	sj_mb900	txt	2/25/2020	11:59:57	MST	1.58266E+12	2/25/2020	2/25/2020		Federal Inspected Slaughter - Mobile Report (SJ_MB900)		
2223	ams_2223	pdf	2/19/2020	9:40:58	MST	1.58213E+12	11/7/2019	11/7/2019	x	"Paris Stockyards - Special Feeder Cattle Sale - Paris, KY"		
1971	ams_1971	pdf	2/18/2020	14:10:14	MST	1.58206E+12	2/11/2020	2/11/2020	x	"Boswell Livestock Auction - Boswell, IN"		
2255	ams_2255	pdf	1/9/2020	13:25:26	MST	1.5786E+12	1/9/2020	1/9/2020		"Crawford Livestock Market Seasonal Slaughter Cattle - Crawford, NE"		
1916	ams_1916	pdf	12/30/2019	14:19:51	MST	1.57774E+12	12/30/2019	12/30/2019		"Vintage Livestock Auction (Monday) - Paradise, PA"		
1877	ams_1877	pdf	11/7/2019	13:11:17	MST	1.57316E+12	11/2/2019	11/2/2019		"Riverton Stockyards - Riverton, WV"		
2345	nc_fv010	pdf	6/22/2018	0:00:00	MDT	1.52965E+12	6/22/2018	6/22/2018		"New Covent Garden, United Kingdom Terminal Market Fruit Prices (NC_FV010)"		
2346	nc_fv020	pdf	6/22/2018	0:00:00	MDT	1.52965E+12	6/22/2018	6/22/2018		"New Covent Garden, United Kingdom Terminal Market Vegetables Prices (NC_FV020)"		
2347	nc_fv030	pdf	6/22/2018	0:00:00	MDT	1.52965E+12	6/22/2018	6/22/2018		"New Covent Garden, United Kingdom Terminal Market Onions and Potatoes Prices (NC_F"	V030)	
2348	ns_fv010	pdf	6/22/2018	0:00:00	MDT	1.52965E+12	6/22/2018	6/22/2018		"New Spitalfields, United Kingdom Terminal Market Fruit Prices (NS_FV010)"		
2349	ns_fv020	pdf	6/22/2018	0:00:00	MDT	1.52965E+12	6/22/2018	6/22/2018		"New Spitalfields, United Kingdom Terminal Market Vegetables Prices (NS_FV020)"		
2350	ns_fv030	pdf	6/22/2018	0:00:00	MDT	1.52965E+12	6/22/2018	6/22/2018		"New Spitalfields, United Kingdom Terminal Market Onions and Potatoes Prices (NS_FV"	030)	
2372	wr_fv010	pdf	6/14/2018	0:00:00	MDT	1.52896E+12	6/14/2018	6/14/2018		"Warsaw, Poland Terminal Market Fruit Prices (WR_FV010)"		
2373	wr_fv020	pdf	6/14/2018	0:00:00	MDT	1.52896E+12	6/14/2018	6/14/2018		"Warsaw, Poland Terminal Terminal Market Vegetables Prices (WR_FV020)"		
2374	wr_fv030	pdf	6/14/2018	0:00:00	MDT	1.52896E+12	6/14/2018	6/14/2018		"Warsaw, Poland Terminal Terminal Market Onions and Potatoes Prices (WR_FV030)"		
2357	pz_fv010	pdf	6/13/2018	0:00:00	MDT	1.52887E+12	6/13/2018	6/13/2018		"Poznan, Poland Terminal Market Fruit Prices (PZ_FV010)"		
2358	pz_fv020	pdf	6/13/2018	0:00:00	MDT	1.52887E+12	6/13/2018	6/13/2018		"Poznan, Poland Terminal Market Vegetables Prices (PZ_FV020)"		
2359	pz_fv030	pdf	6/13/2018	0:00:00	MDT	1.52887E+12	6/13/2018	6/13/2018		"Poznan, Poland Terminal Market Onions and Potatoes Prices (PZ_FV030)"		
2354	pl_fv010	pdf	5/22/2018	0:00:00	MDT	1.52697E+12	5/22/2018	5/22/2018		"Plovdiv, Bulgaria Terminal Market Fruit Prices (PL_FV010)"		
2355	pl_fv020	pdf	5/22/2018	0:00:00	MDT	1.52697E+12	5/22/2018	5/22/2018		"Plovdiv, Bulgaria Terminal Market Vegetables Prices (PL_FV020)"		
2356	pl_fv030	pdf	5/22/2018	0:00:00	MDT	1.52697E+12	5/22/2018	5/22/2018		"Plovdiv, Bulgaria Terminal Market Onions and Potatoes Prices (PL_FV030)"		
2363	so_fv010	pdf	5/22/2018	0:00:00	MDT	1.52697E+12	5/22/2018	5/22/2018		"Sofia, Bulgaria Terminal Market Fruit Prices (SO_FV010)"		
2364	so_fv020	pdf	5/22/2018	0:00:00	MDT	1.52697E+12	5/22/2018	5/22/2018		"Sofia, Bulgaria Terminal Market Vegetables Prices (SO_FV020)"		
2365	so_fv030	pdf	5/22/2018	0:00:00	MDT	1.52697E+12	5/22/2018	5/22/2018		"Sofia, Bulgaria Terminal Market Onions and Potatoes Prices (SO_FV030)"		
2369	vr_fv010	pdf	5/22/2018	0:00:00	MDT	1.52697E+12	5/22/2018	5/22/2018		"Varna, Bulgaria Terminal Market Fruit Prices (VR_FV010)"		
2370	vr_fv020	pdf	5/22/2018	0:00:00	MDT	1.52697E+12	5/22/2018	5/22/2018		"Varna, Bulgaria Terminal Market Vegetables Prices (VR_FV020)"		
2371	vr_fv030	pdf	5/22/2018	0:00:00	MDT	1.52697E+12	5/22/2018	5/22/2018		"Varna, Bulgaria Terminal Market Onions and Potatoes Prices (VR_FV030)"		
2351	pa_fv010	pdf	5/3/2018	0:00:00	MDT	1.52533E+12	5/3/2018	5/3/2018		"Paris (Rungis), France Terminal Market Fruit Prices (PA_FV010)"		
2352	pa_fv020	pdf	5/3/2018	0:00:00	MDT	1.52533E+12	5/3/2018	5/3/2018		"Paris (Rungis), France Terminal Market Vegetables Prices (PA_FV020)"		
2353	pa_fv030	pdf	5/3/2018	0:00:00	MDT	1.52533E+12	5/3/2018	5/3/2018		"Paris (Rungis), France Terminal Market Onions and Potatoes Prices (PA_FV030)"		
2326	xx_fv010	pdf	12/29/2017	0:00:00	MST	1.51453E+12	12/29/2017	12/29/2017		SAINT LOUIS Terminal Market Fruit Prices		
2327	xx_fv020	pdf	12/29/2017	0:00:00	MST	1.51453E+12	12/29/2017	12/29/2017		SAINT LOUIS Terminal Market Vegetables Prices		
2328	xx_fv030	pdf	12/29/2017	0:00:00	MST	1.51453E+12	12/29/2017	12/29/2017		SAINT LOUIS Terminal Market Onions and Potatoes Prices		
2329	xx_fv040	pdf	12/29/2017	0:00:00	MST	1.51453E+12	12/29/2017	12/29/2017		SAINT LOUIS Terminal Market Nuts Prices		
3720	xx_fv055	pdf	12/29/2017	0:00:00	MST	1.51453E+12	12/29/2017	12/29/2017		"Wholesale Market Misc Herbs Report - St. Louis, MO (XX_FV055)"		
3721	xx_fv056	pdf	12/29/2017	0:00:00	MST	1.51453E+12	12/29/2017	12/29/2017		"Wholesale Market Tropical F&V Report - St. Louis, MO (XX_FV056)"		
3722	xx_fv057	pdf	12/29/2017	0:00:00	MST	1.51453E+12	12/29/2017	12/29/2017		"Wholesale Market Asian Vegetable Report - St. Louis, MO (XX_FV057)"		
2342	mo_fv010	pdf	12/18/2017	0:00:00	MST	1.51358E+12	12/18/2017	12/18/2017		"Montreal, Canada Terminal Market Fruit Prices (MO_FV010)"		
2343	mo_fv020	pdf	12/18/2017	0:00:00	MST	1.51358E+12	12/18/2017	12/18/2017		"Montreal, Canada Terminal Market Vegetables Prices (MO_FV020)"		
2344	mo_fv030	pdf	12/18/2017	0:00:00	MST	1.51358E+12	12/18/2017	12/18/2017		"Montreal, Canada Terminal Market Onions and Potatoes Prices (MO_FV030)"		
3839	th_fv170	pdf	6/12/2016	0:00:00	MDT	1.46571E+12	6/11/2016	6/11/2016		"Thomasville-Biweekly, MS TRUCK, AIR, AND BOAT Daily Movement Report"		
2330	bi_fv010	pdf	2/2/2016	0:00:00	MST	1.4544E+12	2/2/2016	2/2/2016		"Birmingham, United Kingdom Terminal Market Fruit Prices (BI_FV010)"		
2331	bi_fv020	pdf	2/2/2016	0:00:00	MST	1.4544E+12	2/2/2016	2/2/2016		"Birmingham, United Kingdom Terminal Market Vegetables Prices (BI_FV020)"		
2332	bi_fv030	pdf	2/2/2016	0:00:00	MST	1.4544E+12	2/2/2016	2/2/2016		"Birmingham, United Kingdom Terminal Market Onions and Potatoes Prices (BI_FV030)"		
3695	ar_fv010	pdf	7/12/2013	0:00:00	MDT	1.37361E+12	7/12/2013	7/12/2013		Seattle Terminal Market Fruit Prices (AR_FV010)		
3696	ar_fv020	pdf	7/12/2013	0:00:00	MDT	1.37361E+12	7/12/2013	7/12/2013		Seattle Terminal Market Vegetable Prices (AR_FV020)		
3697	ar_fv030	pdf	7/12/2013	0:00:00	MDT	1.37361E+12	7/12/2013	7/12/2013		Seattle Terminal Market Onions and Potatoes Prices (AR_FV030)		
3699	ar_fv055	pdf	7/12/2013	0:00:00	MDT	1.37361E+12	7/12/2013	7/12/2013		"Wholesale Market Misc Herbs Report - Seattle, WA (AR_FV055)"		
3700	ar_fv056	pdf	7/12/2013	0:00:00	MDT	1.37361E+12	7/12/2013	7/12/2013		"Wholesale Market Tropical F&V Report - Seattle, WA (AR_FV056)"		
3701	ar_fv057	pdf	7/12/2013	0:00:00	MDT	1.37361E+12	7/12/2013	7/12/2013		"Wholesale Market Asian Vegetable Report - Seattle, WA (AR_FV057)"		
3698	ar_fv040	pdf	1/4/2013	0:00:00	MST	1.35728E+12	1/4/2013	1/4/2013		Seattle Terminal Market Nuts Prices (AR_FV040)		
3708	ps_fv010	pdf	8/31/2012	0:00:00	MDT	1.34639E+12	8/31/2012	8/31/2012		Pittsburgh Terminal Market Fruit Prices (PS_FV010)		
3709	ps_fv020	pdf	8/31/2012	0:00:00	MDT	1.34639E+12	8/31/2012	8/31/2012		Pittsburgh Terminal Market Vegetable Prices (PS_FV020)		
