commodity,descriptn,abbreviatn,unit_qy1,unit_qy2,sitc,end_use,naics,usda,hitech
8477103000,INJECTION-MOLDING MACHINES FOR MANUFACTURING SHOES,INJECTION-MOLDING MACHINES FOR MANUFACTURING SHOES,NO,,72842,21140,333248,1,00
8477104000,INJECTION-MOLDING MACHINES FOR MANUFACTURING VIDEO LASER DISCS,INJECT-MOLDING MACH FOR MANUFACT VIDEO LASER DISC,NO,,72842,21140,333248,1,00
8477109015,INJECTION-MOLDING MACHINES OF A TYPE USED FOR PROCESSING RUBBER OR OTHER THERMOSETTING MATERIALS; OTHER,INJECT-MOLD MACH PROCESSING RUBBER & THERMOSETTING,NO,,72842,21140,333248,1,00
8477109030,OTHER INJECTION MOLDING MACHINES OF A TYPE USED FOR PROCESSING THERMOPLASTICS WITH A CLAMP FORCE LESS THAN 50 TONS,INJCT-MOLD MACH FOR THERMOPLST;CLAMP FORCE LT 50T,NO,,72842,21140,333248,1,00
8477109040,OTHER INJECTION MOLDING MACHINES OF A TYPE USED FOR PROCESSING THERMOPLASTICS WITH A CLAMP FORCE EQUAL TO OR GREATER THAN 50 TONS & LESS THAN 300 TONS,INJCT-MOLD MACH FOR THERMPLSTC;CLAMP FORCE 50-300T,NO,,72842,21140,333248,1,00
8477109050,OTHER INJECTION MOLDING MACHINES OF A TYPE USED FOR PROCESSING THERMOPLASTICS WITH A CLAMP FORCE EQUAL TO OR GREATER THAN 300 TONS & LESS THAN 750TONS,INJCT-MOLD MACH FOR THERMPLSTC;CLAMP FRCE 300-750T,NO,,72842,21140,333248,1,00
8477109060,OTHER INJECTION MOLDING MACHINES OF A TYPE USED FOR PROCESSING THERMOPLASTICS WITH A CLAMP FORCE EQUAL TO OR GREATER THAN 750 TONS,INJECT-MOLD MACH FOR THERMPLST;CLAMP FORCE GT=750T,NO,,72842,21140,333248,1,00
8477200005,SINGLE SCREW EXTRUDERS OF A TYPE USED FOR PROCESSING RUBBER OR OTHER THERMOSETTING MATERIALS,SNGL SCRW EXTRUD FOR PROC RUBBER OR OT THERMOSETT,NO,,72842,21140,333248,1,00
8477200015,"EXTRUDERS, OTHER THAN SINGLE SCREW, OF A TYPE USED FOR PROCESSING RUBBER OR OTHER THERMOSETTING MATERIALS","EXTRUD,EXC SNGL SCRW FOR PROC RUBBER OR OTH THERMO",NO,,72842,21140,333248,1,00
8477200035,"EXTRUDERS,SINGLE SCREW,WITH A SCREW SIZE LESS THAN 6.4 CM, OF A TYPE USED FOR PROCESSING THERMOPLASTICS",SNGL SCRW EXTR W SCRW SIZE LT 6.4CM F PROC THERMO,NO,,72842,21140,333248,1,00
8477200045,"EXTRUDERS,SINGLE SCREW,WITH A SCREW SIZE 6.4CM OR GREATER, OF A TYPE USED FOR PROCESSING THERMOPLASTICS",SNGL SCRW EXTRUD W SCRW SZ GT=6.4CM F PRO THERMO,NO,,72842,21140,333248,1,00
8477200055,"EXTRUDERS, EXCEPT SINGLE SCREW, WITH A SCREW SIZE LESS THAN 6.4 CM, OF A TYPE USED FOR PROCESSING THERMOPLASTICS","EXTRUD,INC MUL SCRW W SCRW SZ LT 6.4CM PROC THERMO",NO,,72842,21140,333248,1,00
8477200065,"EXTRUDERS, EXCEPT SINGLE SCREW,WITH A SCREW SIZE 6.4CM OR GREATER, OF A TYPE USED FOR PROCESSING THERMOPLASTICS","EXTR,INC MULT SCRW W SCRW SZ GT 6.4CM F PRO THERM",NO,,72842,21140,333248,1,00
8477300000,BLOW-MOLDING MACHINES,BLOW-MOLDING MACHINES,NO,,72842,21140,333248,1,00
8477400100,VACUUM-MOLDING MACHINES AND OTHER THERMOFORMING MACHINES; NESOI,VACUUM-MOLD MACH & OTH THERMOFORMING MACHINE NESOI,NO,,72842,21140,333248,1,00
8477510010,MACHINERY FOR MOLDING OR RETREADING PNEUMATIC TIRES,MACHINERY F MOLDING OR RETREADING PNEUMATIC TIRES,NO,,72842,21140,333248,1,00
8477510090,MACHINERY FOR MOLDING OR OTHERWISE FORMING INNER TUBES,MACHINERY FOR MOLDING OR FORMING INNER TUBES,NO,,72842,21140,333248,1,00
8477590100,"MACHINERY FOR MOLDING OR OTHERWISE FORMING RUBBER OR PLASTICS, NESOI","MACH FOR MOLDING/FORMING RUBBER OR PLASTICS, NESOI",NO,,72842,21140,333248,1,00
8477800100,"MACHINERY FOR WORKING RUBBER OR PLASTICS OR FOR THE MANUFACTURE OF PRODUCTS FROM THESE MATERIALS, NESOI","MACH FOR WORKING RUBBER OR PLASTICS ETC, NESOI",NO,,72842,21140,333248,1,00
8477902540,"MACHINERY FOR WORKING RUBBER OR PLASTICS, PARTS, BASE, BED, PLATEN ETC FOR MACHINES OF SUBHEADINGS 84771030, 84771040, OR 84771090","PARTS,BASE, BED, ETC OF 84771030,84771040,84771090",NO,,72852,21140,333248,1,00
8477902580,"OTHER PARTS OF MACHINERY FOR WORKING RUBBER OR PLASTICS :BASE,BED,PLATEN,CLAMP CYLINDER,RAM,AND INJECTION CASTINGS,WELDMENTS AND FABRICATION  NESOI","PARTS, BASE, BED, PLATEN, CLAMP CYL, ETC. NESOI",NO,,72852,21140,333248,1,00
8477904501,BARREL SCREWS,BARREL SCREWS,NO,,72852,21140,332722,1,00
8477906500,OTHER HYDRAULIC ASSEMBLIES INCORPORATING MORE THAN ONE OF THE FOLLOWING: MANIFOLD; VALVES; PUMP; OILCOOLER;NESOI,HYDRAULIC ASSEMBLY PARTS; NESOI,NO,,72852,21140,333248,1,00
8477908601,PARTS OF INJECTION-MOLDING MACHINES,PARTS OF INJECTION-MOLDING MACHINES,NO,,72852,21140,333248,1,00
8477908620,PARTS OF EXTRUDERS,PARTS OF EXTRUDERS,NO,,72852,21140,333248,1,00
8477908630,PARTS OF BLOW-MOLDING MACHINES,PARTS OF BLOW-MOLDING MACHINES,NO,,72852,21140,333248,1,00
8477908640,PARTS OF MACHINES FOR FORMING PNEUMATIC TIRES,PARTS OF MACHINES FOR FORMING PNEUMATIC TIRES,NO,,72852,21140,333248,1,00
8477908695,"PARTS OF MACHINERY FOR WORKING RUBBER OR PLASTICS OR FOR THE MANUFACTURE OF PRODUCTS FROM THESE MATERIALS, NESOI",PARTS OF MACH WORKING RUBBER OR PLASTICS ETC NESOI,NO,,72852,21140,333248,1,00
8478100010,INDUSTRIAL CIGARETTE-MAKING MACHINES,INDUSTRIAL CIGARETTE-MAKING MACHINES,NO,,72843,21110,333248,1,00
8478100090,"MACHINERY FOR PREPARING OR MAKING UP TOBACCO, NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84","MACH FOR PREPARING OR MAKING UP TOBACCO, NESOI",NO,,72843,21110,333248,1,00
8478900010,PARTS OF INDUSTRIAL CIGARETTE-MAKING MACHINES,PARTS OF INDUSTRIAL CIGARETTE-MAKING MACHINES,NO,,72853,21110,333248,1,00
8478900090,PARTS OF MACHINERY  NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84 FOR PREPARING OR MAKING UP TOBACCO,"PARTS OF MACH,NESOI, FOR PREPARING TOBACCO",NO,,72853,21110,333248,1,00
8479100040,"PAVERS, FINISHERS AND SPREADERS FOR CONCRETE,FOR PUBLIC WORKS, BUILDING OR SIMILAR USE","PAVERS, FINISHERS & SPREADERS F CONCRETE, PUB WRKS",NO,,72348,21030,333120,1,00
8479100060,"PAVERS, FINISHERS AND SPREADERS FOR BITUMINOUS MATERIAL,FOR PUBLIC WORKS, BUILDING OR SIMILAR USE","PAVER, FINISHER & SPREADER F BITUM MATL, PUB WRKS",NO,,72348,21030,333120,1,00
8479100080,"MACHINERY FOR PUBLIC WORKS, BUILDING OR THE LIKE, EXCEPT CONCRETE AND BITUMINOUS PAVERS, FINISHERS AND SPREADERS","MACHINERY, NESOI, FOR PUBLIC WRKS, BUILDING,ETC",NO,,72348,21030,333120,1,00
8479200000,MACHINERY FOR THE EXTRACTION OR PREPARATION OF ANIMAL OR FIXED VEGETABLE FATS OR OILS,MACH F EXTRACT OR PREP OF ANIMAL OR VEG FAT OR OIL,NO,,72721,21110,333241,1,00
8479300000,PRESSES FOR THE MANUFACTURE OF PARTICLE BOARD OR FIBER BUILDING BOARD OF WOOD OR OTHER LIGNEOUS MATERIALS AND OTH MACHINERY FOR TREATING WOOD OR CORK,"PRESSES F PARTCLE BD & OTH MCH F TREAT WOOD, CORK",NO,,72844,21140,333243,1,00
8479400000,ROPE OR CABLE-MAKING MACHINES,ROPE OR CABLE-MAKING MACHINES,NO,,72849,21180,333519,1,00
8479500000,"INDUSTRIAL ROBOTS, NESOI","INDUSTRIAL ROBOTS, NESOI",NO,,72849,21180,333998,1,06
8479600000,EVAPORATIVE AIR COOLERS,EVAPORATIVE AIR COOLERS,NO,,72849,21180,333415,1,00
8479710000,PASSENGER BOARDING BRIDGES OF A KIND USED IN AIRPORTS,PASSENGER BOARDING BRIDGES USED IN AIRPORTS,NO,,72849,21170,333310,1,00
8479790000,PASSENGER BOARDING BRIDGES OTHER THAN FOR USE IN AIRPORTS,"PASSENGER BOARDING BRIDGES, NESOI",NO,,72849,21170,333310,1,00
8479810000,"MACHINES AND MECHANICAL APPLIANCES FOR TREATING METAL, INCLUDING ELECTRIC WIRE COIL-WINDERS","METAL TREATING MACH, INC ELECTRIC WIRE COIL-WINDER",NO,,72846,21120,333519,1,00
8479820040,"MIXING, KNEADING OR STIRRING MACHINES, NESOI","MIXING, KNEADING OR STIRRING MACHINES, NESOI",NO,,72849,21180,333998,1,00
8479820080,"CRUSHING, GRINDING, SCREENING, SIFTING, HOMOGENIZING OR EMULSIFYING MACHINES, NESOI","CRUSH,GRIND,SCREEN,SIFT,EMULSFYG,ETC  MACH,NESOI",NO,,72849,21180,333998,1,00
8479830000,COLD ISOSTATIC PRESSES,COLD ISOSTATIC PRESSES,NO,,72849,21180,333998,1,00
8479891000,AIR HUMIDIFIERS OR DEHUMIDIFIERS,AIR HUMIDIFIERS OR DEHUMIDIFIERS,NO,,72849,41030,333415,1,00
8479892000,FLOOR POLISHERS,FLOOR POLISHERS,NO,,72849,41030,335210,1,00
8479895500,TRASH COMPACTORS,TRASH COMPACTORS,NO,,72849,21180,335220,1,00
8479896500,"ELECTROMECHANICAL APPLIANCES WITH SELF-CONTAINED ELECTRIC MOTORS, NESOI","ELECTROMECH APPL W/SELF-CONTAINED ELEC.MTRS,NESOI",NO,,72849,21180,335220,1,00
8479897000,CARPET SWEEPERS,CARPET SWEEPERS,NO,,72849,21180,335220,1,00
8479898300,MACHINES FOR THE MANUFACTURING OF OPTICAL MEDIA,MACHINES FOR MANUFACTURING OPTICAL MEDIA,NO,,72849,21180,333248,1,06
8479899200,AUTOMATED ELECTRONIC COMPONENT PLACEMENT MACHINES OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF PRINTED CIRCUIT ASSEMBLIES,AUTO ELEC COMPONENT PLACE MACH FOR MANUF PRINT CIR,NO,,72849,21180,333998,1,00
8479899550,OIL AND GAS FIELD WIRE LINE AND DOWNHOLE EQUIPMENT,OIL AND GAS FIELD WIRE LINE AND DOWNHOLE EQUIPMENT,NO,,72849,21000,333132,1,00
8479899560,"AUTOMOTIVE MAINTENANCE MACHINES, NESOI","AUTOMOTIVE MAINTENANCE MACHINES, NESOI",NO,,72849,21190,333310,1,00
8479899565,HYDRAULIC ACCUMULATORS,HYDRAULIC ACCUMULATORS,NO,,72849,21180,333995,1,00
8479899585,ULTRASONIC CLEANING DEVICES,ULTRASONIC CLEANING DEVICES,NO,,72849,21190,335999,1,00
8479899595,INDUSTRIAL VIBRATORS,INDUSTRIAL VIBRATORS,NO,,72849,21180,333120,1,00
8479899596,TOW BEHIND SWEEPERS,TOW BEHIND SWEEPERS,NO,,72849,21180,333998,1,00
8479899599,"OTHER MACHINES AND MECHANICAL APPLIANCES HAVING INDIVIDUAL FUNCTIONS, NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84; PARTS THEREOF","MACHINES AND MECHANICAL APPLIANCES, NESOI",NO,,72849,21180,333998,1,00
8479904100,"PARTS OF AIR HUMIDIFIERS OR DEHUMIDIFIERS, OR CARPET SWEEPERS","PARTS OF HUMIDIFIERS, DEHUMIDIFIERS, CARPET SWPRS",NO,,72855,41030,333415,1,00
8479904500,PARTS OF TRASH COMPACTORS: FRAME ASSEMBLIES INCORPORATING MORE THAN ONE OF THE FOLLOWING: BASEPLATE; SIDE FRAMES; POWER SCREWS; FRONT PLATES,"PRTS TRSH CMPCT,FRM ASSM GT 1 BASPLT;SD FRMS;PS;FP",NO,,72855,21180,335220,1,00
8479905500,PARTS OF TRASH COMPACTORS: RAM ASSEMBLIES INCORPORATING A RAM WRAPPER AND/OR RAM COVER,PRTS TRSH CMPCTRS:RAM ASSEM.HAVNG RM WRPPR &/OR CV,NO,,72855,21180,335220,1,00
8479906500,PARTS OF TRASH COMPACTORS: CONTAINER ASSEM. HAVING MORE THAN ONE OF THE FOLLOWING: BOTTOM; CONTAINER WRAPPER; SLIDE TRACK; CONTAINER FRONT,PRTS TRSH CMPS:CNTNR ASSEM GT 1BTTM;CNTR WRP;ST;CF,NO,,72855,21180,335220,1,00
8479907500,PARTS OF TRASH COMPACTORS: CABINETS OR CASES,PARTS OF TRASH COMPACTORS: CABINETS OR CASES,NO,,72855,21180,335220,1,00
8479908500,PARTS OF TRASH COMPACTORS: NESOI,PARTS OF TRASH COMPACTORS: NESOI,NO,,72855,21180,335220,1,00
8479909530,"PARTS OF INDUSTRIAL ROBOTS, NESOI","PARTS OF INDUSTRIAL ROBOTS, NESOI",NO,,72855,21030,333998,1,00
8479909550,"MACHINERY FOR PUBLIC WORKS, BUILDING OR THE LIKE; PARTS","PARTS OF MACH FOR PUBLIC WORKS, BUILD OR THE LIKE",NO,,72855,21030,333120,1,00
8479909560,"PARTS OF PRESSES FOR MANUFACTURE OF PARTICLE BOARD OR FIBER BUILDING BOARD OF WOOD OR OTH LIGNEOUS MATERIAL & OTH MACH FOR TREATING WOOD OR CORK,NESOI","PTS OF PRESS & OTH MACH FOR TREAT WOOD/CORK, NESOI",NO,,72855,21140,333243,1,00
8479909565,"PARTS OF MACHINES OR MECHANICAL APPLIANCES FOR TREATING METAL,NESOI","PARTS OF MACH/MECHANICAL APPL FOR TREAT MTL,NESOI",NO,,72855,21120,333519,1,00
8479909596,"OTHER PARTS OF MACHINES AND MECHANICAL APPLIANCES HAVING INDIVIDUAL FUNCTIONS, NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84; NESOI","PARTS OF MACHINES & MECHANICAL APPLIANCES, NESOI",NO,,72855,21180,333998,1,00
8480100000,MOLDING BOXES FOR METAL FOUNDRY,MOLDING BOXES FOR METAL FOUNDRY,NO,,74911,21120,333511,1,00
8480200000,MOLD BASES,MOLD BASES,NO,,74912,21120,333511,1,00
8480300000,MOLDING PATTERNS,MOLDING PATTERNS,NO,,74913,21120,332999,1,00
8480410000,"MOLDS FOR METAL OR METAL CARBIDES, INJECTION OR COMPRESSION TYPE","MOLDS F METAL OR METAL CARBIDES,INJECT OR COMPRSSN",NO,,74914,21120,333511,1,00
8480490010,MOLDS FOR CENTRIFUGAL CASTING OF DUCTILE IRON PIPE,MOLDS FOR CENTRIFUGAL CASTING OF DUCTILE IRON PIPE,NO,,74915,21120,333511,1,00
8480490090,"MOLDS FOR METAL OR METAL CARBIDES, NESOI","MOLDS FOR METAL OR METAL CARBIDES, NESOI",NO,,74915,21120,333511,1,00
8480500010,"MOLDS FOR GLASS, INJECTION OR COMPRESSION TYPE","MOLDS FOR GLASS, INJECTION OR COMPRESSION TYPE",NO,,74916,21140,333511,1,00
8480500090,"MOLDS FOR GLASS, OTHER THAN INJECTION OR COMPRESSION TYPE","MOLDS, NESOI, FOR GLASS",NO,,74916,21140,333511,1,00
8480600010,"MOLDS FOR MINERAL MATERIALS, INJECTION OR COMPRESSION TYPE","MOLDS FOR MINERAL MATL, INJECT OR COMPRESSION TYPE",NO,,74917,21140,333511,1,00
8480600090,"MOLDS FOR MINERAL MATERIALS, OTHER THAN INJECTION OR COMPRESSION TYPE","MOLDS, NESOI, FOR MINERAL MATERIALS",NO,,74917,21140,333511,1,00
8480711000,"INJECTION OR COMPRESSION TYPE MOLDS FOR RUBBER OR PLASTICS,FOR SHOE  ACHINERY","INJECT OR COMPRSSN MOLDS F RUB OR PLASTICS, SHOE",NO,,74918,21140,333511,1,00
8480714000,"INJECTION OR COMPRESSION TYPE MOLDS FOR RUBBER OR PLASTICS, FOR THE MANUFACTURE OF SEMICONDUCTOR DEVICES",INJ/COMPR MOLDS RUB/PLAS MANUF SEMICONDCTR DEVICES,NO,,74918,21140,333511,1,00
8480718045,"INJECTION TYPE MOLDS FOR RUBBER OR PLASTICS, NESOI","INJECTION TYPE MOLDS FOR RUBBER OR PLASTICS, NESOI",NO,,74918,21140,333511,1,00
8480718060,"COMPRESSION TYPE MOLDS FOR RUBBER OR PLASTICS, NESOI","COMPRESSION TYPE MOLD FOR RUBBER/PLASTICS, NESOI",NO,,74918,21140,333511,1,00
8480791000,"MOLDS, EXCEPT INJECTION OR COMPRESSION TYPE, FOR RUBBER OR PLASTICS,FOR SHOE MACHINERY","MOLDS, NESOI, FOR RUBBER OR PLASTICS, FOR SHOE MCH",NO,,74919,21140,333511,1,00
8480799010,BLOW MOLDS FOR RUBBER OR PLASTICS,BLOW MOLDS FOR RUBBER OR PLASTICS,NO,,74919,21140,333511,1,00
8480799020,BLADDER OPERATED MOLDS FOR RUBBER OR PLASTICS,BLADDER OPERATED MOLDS FOR RUBBER OR PLASTICS,NO,,74919,21140,333511,1,00
8480799090,"MOLDS, NESOI, FOR RUBBER OR PLASTICS","MOLDS, NESOI, FOR RUBBER OR PLASTICS",NO,,74919,21140,333511,1,00
8481100020,"PRESSURE-REDUCING VALVES, HYDRAULIC FLUID POWER TYPE",PRESSURE REDUCING VALVES HYDRAULIC FLUID POWER TYP,NO,KG,74710,21160,332912,1,00
8481100040,"PRESSURE-REDUCING VALVES, PNEUMATIC FLUID POWER TYPE, FILTER-REGULATORS AND FILTER-REGULATOR-LUBRICATORS","PRESSURE-REDUCING CONTROL VALVES, PNEU.FLUID POWER",NO,KG,74710,21160,332912,1,00
8481100060,"PRESSURE-REDUCING VALVES, PNEUMATIC FLUID POWER TYPE, NESOI","PRESSURE-REDUCING VALVES, PNEUMATIC FLUID POWER",NO,KG,74710,21160,332912,1,00
8481100090,"PRESSURE-REDUCING VALVES, NESOI","PRESSURE-REDUCING VALVES, NESOI",NO,KG,74710,21180,332911,1,00
8481200010,"HYDRAULIC VALVES, DIRECTIONAL CONTROL, MANUAL TYPE","HYDRAULIC VALVES, DIRECTIONAL CONTROL, MANUAL TYPE",NO,KG,74720,21160,332912,1,00
8481200020,"HYDRAULIC VALVES, DIRECTIONAL CONTROL, SOLENOID TYPE","HYDRAULIC VALVES,DIRECTIONAL CONTROL,SOLENOID TYPE",NO,KG,74720,21160,332912,1,00
8481200030,"HYDRAULIC VALVES, DIRECTIONAL CONTROL, NESOI","HYDRAULIC VALVES, DIRECTIONAL CONTROL, NESOI",NO,KG,74720,21160,332912,1,00
8481200040,"HYDRAULIC VALVES, FLOW CONTROL TYPE","HYDRAULIC VALVES, FLOW CONTROL TYPE",NO,KG,74720,21160,332912,1,00
8481200050,"HYDRAULIC VALVES, NESOI","HYDRAULIC VALVES, NESOI",NO,KG,74720,21160,332912,1,00
8481200060,"PNEUMATIC VALVES, DIRECTIONAL CONTROL, SOLENOID TYPE","PNEUMATIC VALVES,DIRECTIONAL CONTROL,SOLENOID TYPE",NO,KG,74720,21160,332912,1,00
8481200070,"PNEUMATIC VALVES, NESOI, DIRECTIONAL CONTROL","PNEUMATIC VALVES, NESOI, DIRECTIONAL CONTROL",NO,KG,74720,21160,332912,1,00
8481200080,"PNEUMATIC VALVES, NESOI","PNEUMATIC VALVES, NESOI",NO,KG,74720,21160,332912,1,00
8481301010,CHECK VALVES OF COPPER HAVING A PRESSURE RATING UNDER 850 KPA,"CHECK VALVES,COPPER, W PRESSURE RATING UN 850 KPA",NO,KG,74730,21180,332911,1,00
8481301090,CHECK VALVES OF COPPER HAVING A PRESSURE RATING OF 850 KPA OR OVER,"CHECK VALVES,COPPER, W PRESSURE RATE 850 KPA OR OV",NO,KG,74730,21180,332911,1,00
8481302010,CHECK VALVES OF IRON,CHECK VALVES OF IRON,NO,KG,74730,21180,332911,1,00
8481302090,CHECK VALVES OF STEEL,CHECK VALVES OF STEEL,NO,KG,74730,21180,332911,1,00
8481309000,"CHECK VALVES OF MATERIALS OTHER THAN COPPER, IRON OR STEEL","CHECK VALVES EXCEPT COPPER, IRON OR STEEL",NO,KG,74730,21180,332911,1,00
8481400000,SAFETY OR RELIEF VALVES,SAFETY OR RELIEF VALVES,NO,KG,74740,21180,332911,1,00
8481801020,"BATH AND SHOWER FAUCETS OF COPPER, HAND OPERATED, HAVING A PRESSURE RATING UNDER 850 KPA","BATH AND SHOWER FAUCETS OF COPPER, HAND OPERATED",NO,KG,74780,41050,332913,1,00
8481801030,"SINK AND LAVATORY FAUCETS OF COPPER, HAND OPERATED, HAVING A PRESSURE RATING UNDER 850 KPA","SINK AND LAVATORY FAUCETS OF COPPER, HAND OPERATED",NO,KG,74780,41050,332913,1,00
8481801040,"SUPPLY STOPS OF COPPER, HAND OPERATED, HAVING A PRESSURE RATING UNDER 850 KPA","SUPPLY STOPS OF COPPER, HAND OPERATED",NO,KG,74780,41050,332913,1,00
8481801050,"OTHER HAND OPERATED TAPS, COCKS, VALVES AND SIMILAR APPLIANCES OF COPPER, HAVING A PRESSURE RATING UNDER 850 KPA","TAPS,COCKS,VALVES,NESOI, COPPER, RATED UN 850 KPA",NO,KG,74780,41050,332913,1,00
8481801060,"GATE TYPE TAPS, COCKS AND VALVES OF COPPER, HAND OPERATED, HAVING A PRESSURE RATING OF 850 KPA OR OVER","GATE TYPE VALVES, ETC, COPPER,HD OP,850 KPA & OV",NO,KG,74780,21180,332911,1,00
8481801070,"GLOBE TYPE TAPS, COCKS AND VALVES OF COPPER, HAND OPERATED, HAVING A PRESSURE RATING OF 850 KPA OR OVER","GLOBE TYPE VALVES, ETC, COPPER,HD OP,850 KPA & OV",NO,KG,74780,21180,332911,1,00
8481801075,"PLUG TYPE TAPS, COCKS AND VALVES OF COPPER, HAND OPERATED, HAVING A PRESSURE RATING OF 850 KPA OR OVER","PLUG TYPE VALVES, ETC, COPPER, HD OP,850 KPA & OV",NO,KG,74780,21180,332911,1,00
8481801085,"BALL TYPE TAPS, COCKS AND VALVES OF COPPER, HAND OPERATED, HAVING A PRESSURE RATING OF 850 KPA OR OVER","BALL TYPE VALVES, ETC, COPPER, HD OP,850 KPA & OV",NO,KG,74780,21180,332911,1,00
8481801090,"BUTTERFLY TYPE TAPS, COCKS AND VALVES OF COPPER, HAND OPERATED, HAVING A PRESSURE RATING OF 850 KPA OR OVER","BUTTERFLY TYPE VALVE,ETC, COPPER,HD OP,850KPA & OV",NO,KG,74780,21180,332911,1,00
8481801095,"TAPS, COCKS AND VALVES, NESOI, OF COPPER, HAND OPERATED, HAVING A PRESSURE RATING OF 850 KPA OR OVER","TAPS,COCKS,VALVES,NESOI, COPPER,HD OP,850 KPA & OV",NO,KG,74780,21180,332919,1,00
8481803010,"GATE TYPE TAPS, COCKS AND VALVES OF IRON, HAND OPERATED","GATE TYPE TAPS,COCKS AND VALVES OF IRON,HAND OP",NO,KG,74780,21180,332919,1,00
8481803015,"GLOBE TYPE TAPS, COCKS AND VALVES OF IRON, HAND OPERATED","GLOBE TYPE TAPS,COCKS AND VALVES, IRON, HD OP",NO,KG,74780,21180,332919,1,00
8481803020,"PLUG TYPE TAPS, COCKS AND VALVES OF IRON, HAND OPERATED","PLUG TYPE TAPS, COCKS AND VALVES, IRON, HD OP",NO,KG,74780,21180,332919,1,00
8481803025,"BALL TYPE TAPS, COCKS AND VALVES OF IRON, HAND OPERATED","BALL TYPE TAPS, COCKS AND VALVES, IRON, HD OP",NO,KG,74780,21180,332919,1,00
8481803030,"BUTTERFLY TYPE TAPS, COCKS AND VALVES OF IRON, HAND OPERATED","BUTTERFLY TYPE TAPS, COCKS AND VALVES, IRON, HD OP",NO,KG,74780,21180,332919,1,00
8481803040,"TAPS, COCKS AND VALVES, NESOI, OF IRON, HAND OPERATED","TAPS,COCKS AND VALVES, NESOI, OF IRON, HD OP",NO,KG,74780,21180,332919,1,00
8481803055,"GATE TYPE TAPS, COCKS AND VALVES OF STEEL, HAND OPERATED","GATE TYPE TAPS, COCKS AND VALVES, STEEL, HD OP",NO,KG,74780,21180,332911,1,00
8481803060,"GLOBE TYPE TAPS, COCKS AND VALVES OF STEEL, HAND OPERATED","GLOBE TYPE TAPS, COCKS AND VALVES OF STEEL, HD OP",NO,KG,74780,21180,332911,1,00
8481803065,"PLUG TYPE TAPS, COCKS AND VALVES OF STEEL, HAND OPERATED","PLUG TYPE TAPS, COCKS AND VALVES OF STEEL, HD OP",NO,KG,74780,21180,332911,1,00
8481803070,"BALL TYPE TAPS, COCKS AND VALVES OF STEEL, HAND OPERATED","BALL TYPE TAPS, COCKS AND VALVES OF STEEL, HD OP",NO,KG,74780,21180,332911,1,00
8481803075,"BUTTERFLY TYPE TAPS, COCKS AND VALVES OF STEEL, HAND OPERATED","BUTTERFLY TYPE TAPS, COCKS & VALVES OF STEEL,HD OP",NO,KG,74780,21180,332911,1,00
8481803090,"TAPS, COCKS AND VALVES, NESOI, OF STEEL, HAND OPERATED","TAPS,COCKS AND VALVES, NESOI, OF STEEL, HD OP",NO,KG,74780,21180,332911,1,00
8481805040,PRESSURE SPRAY CAN VALVES,PRESSURE SPRAY CAN VALVES,NO,KG,74780,21180,333912,1,00
8481805060,"BATH, SHOWER, SINK AND LAVATORY FAUCETS, HAND OPERATED, OF MATERIALS OTHER THAN COPPER, IRON OR STEEL","BATH, SHOWER, SINK & LAVATORY FAUCETS, NESOI",NO,KG,74780,41050,332913,1,00
8481805090,"TAPS, COCKS, VALVES AND SIMILAR APPLIANCES, NESOI, HAND OPERATED, OF MATERIALS OTHER THAN COPPER, IRON OR STEEL","TAPS,COCKS,VALVES ETC, NESOI, HD OP,EXC CP,IRN,STL",NO,KG,74780,21180,332911,1,00
8481809005,SOLENOID VALVES,SOLENOID VALVES,NO,,74780,21180,332911,1,00
8481809010,BALLCOCK MECHANISMS,BALLCOCK MECHANISMS,NO,,74780,21180,332913,1,00
8481809015,"REGULATOR VALVES, SELF-OPERATING, FOR CONTROLLING VARIABLES SUCH AS TEMPERATURE, PRESSURE, FLOW AND LIQUID LEVEL","REGULATOR VALVES, SELF-OPERATING",NO,,74780,21180,332911,1,00
8481809020,ELECTRICAL OR ELECTRO-HYDRAULIC ACTUATORS WITH CONTROL VALVES DESIGNED FOR PROPORTIONAL OPERATION BY A SIGNAL FROM A CONTROL DEVICE,"ELECTRICAL ACTUATOR, NESOI,OPERT BY SIG. FM CNTL",NO,,74780,21180,332911,1,00
8481809025,"ELECTRICAL OR ELECTRO-HYDRAULIC ACTUATORS, NESOI","ELECTRICAL OR ELECTRO-HYDRAULIC ACTUATORS, NESOI",NO,,74780,21180,332911,1,00
8481809030,"TAPS, COCKS, VALVES AND SIMILAR APPLIANCES, NESOI, WITH HYDRAULIC ACTUATORS","TAPS, COCKS, VALVES, WITH HYDRAULIC ACTUATORS",NO,,74780,21180,332911,1,00
8481809035,"CONTROL VALVES, WITH PNEUMATIC ACTUATORS, DESIGNED FOR PROPORTIONAL OPERATION BY A SIGNAL FROM A CONTROL DEVICE",VALVES WITH PNEUMATIC ACTUATORS,NO,,74780,21180,332911,1,00
