commodity,descriptn,abbreviatn,unit_qy1,unit_qy2,sitc,end_use,naics,usda,hitech
9027304080,"SPECTROMETERS AND SPECTROGRAPHS, ELECTRICAL, NESOI","SPECTROMETERS AND SPECTROGRAPHS, ELEC, NESOI",NO,,87443,21600,334516,1,00
9027308020,"SPECTROSCOPES, EXCEPT ELECTRICAL","SPECTROSCOPES, EXCEPT ELECTRICAL",NO,,87443,21600,334516,1,02
9027308080,"SPECTROMETERS AND SPECTROGRAPHS, EXCEPT ELECTRICAL","SPECTROMETERS & SPECTROGRAPHS, EXCEPT ELECTRICAL",NO,,87443,21600,334516,1,00
9027501000,EXPOSURE METERS,EXPOSURE METERS,NO,,87445,21600,333310,1,00
9027502000,THERMAL ANALYSIS INSTRUMENTS AND APPARATUS,THERMAL ANALYSIS INSTRUMENTS AND APPARATUS,NO,,87445,21600,334516,1,02
9027504050,PHOTOMETERS,PHOTOMETERS,NO,,87445,21600,334516,1,08
9027505000,CHEMICAL ANALYSIS INSTRUMENTS AND APPARATUS,CHEM ANALYSIS INSTRUMENTS & APPARATUS,NO,,87445,21600,334516,1,02
9027509000,"INSTRUMENT AND APPARATUS FOR PHYSICAL OR CHEMICAL ANALYSIS USING OPTICAL RADIATIONS, NESOI","INST,PHYSICAL/CHEM ANALYSIS OPT RADIATION, NESOI",NO,,87445,21600,334516,1,02
9027810000,ELECTRICAL MASS SPECTROMETERS,ELECTRICAL MASS SPECTROMETERS,NO,,87446,21600,334516,1,02
9027892500,NUCLEAR MAGNETIC RESONANCES INSTRUMENTS AND APPARATUS (EXCEPT THOSE OF HEADING 9018),NUCLEAR MAGNETIC RESONANCE INST EXC HEADING 9018,NO,,87446,21600,334510,1,02
9027893100,ELECTROCHEMICAL INSTRUMENTS AND APPARATUS,ELECTROCHEMICAL INSTRUMENTS AND APPARATUS,NO,,87446,21600,334516,1,02
9027893200,"CHEMICAL ANALYSIS INSTRUMENTS AND APPARATUS, NESOI","CHEMICAL INSTRUMENTS AND APPARATUS, NESOI",NO,,87446,21600,334516,1,02
9027893500,"PHYSICAL ANALYSIS INSTRUMENTS AND APPARATUS, EXCEPT USING OPTICAL RADIATIONS, NESOI","PHYS ANALYSIS INST, EXC OPTICAL RADIATIONS, NESOI",NO,,87446,21600,334516,1,00
9027898000,"INSTRUMENTS AND APPARATUS FOR MEASURING/CHECKING VISCOSITY, POROSITY  EXPANSION, SURFACE TENSION OR THE LIKE, NESOI","INST, MEASURING/CHECKING VISCOSITY ETC, NESOI",NO,,87446,21600,334516,1,02
9027902000,"MICROTOMES, NESOI","MICROTOMES, NESOI",NO,,87449,21610,334516,1,02
9027905430,PARTS AND ACCESSORIES OF ARTICLES OF SUBHEADING 9027.30.4040 AND 9027.30.4080,PTS & ACCESS OF ARTICLES OF SUBHDG 9027.30.40,KG,,87449,21160,334516,1,02
9027905440,PARTS AND ACCESSORIES OF ARTICLES OF SUBHEADING 9027.50.1000,PTS & ACCESS OF ARTICLES OF SUBHDG 9027.50.1000,KG,,87449,21160,333310,1,02
9027908950,"PARTS AND ACCESSORIES OF INSTRUMENTS & APPARATUS FOR PHYSICAL OR CHEMICAL ANALYSIS, NESOI",PTS & ACCESS OF INST & APPTS FOR PHYSICAL/CHEM ETC,KG,,87449,21160,334516,1,02
9028100000,GAS METERS,GAS METERS,NO,,87311,21160,334514,1,00
9028200000,LIQUID METERS,LIQUID METERS,NO,,87313,21160,334514,1,00
9028300000,ELECTRICITY METERS,ELECTRICITY METERS,NO,,87315,21160,334515,1,00
9028900040,PARTS AND ACCESSORIES OF ELECTRICITY METERS,PARTS AND ACCESSORIES OF ELECTRICITY METERS,KG,,87319,21160,334515,1,00
9028900080,"PARTS AND ACCESSORIES OF GAS, LIQUID OR PRODUCTION METERS, INCLUDING CALIBRATING METERS, NESOI","PTS &ACCESSORIES,GAS,LIQUID OR PRODUCTION METERS",KG,,87319,21160,334514,1,00
9029100000,"REVOLUTION COUNTERS, PRODUCTION COUNTERS, TAXIMETERS, ODOMETERS, PEDOMETERS AND THE LIKE","REVOLUTION COUNTERS, PRODUCTION COUNTERS, ETC",KG,,87321,21160,334514,1,00
9029204040,"SPEEDOMETERS AND TACHOMETERS FOR USE IN CIVIL AIRCRAFT, NESOI",SPEEDOMETERS TACHOMETERS USED IN CIVIL AIRCRFT NES,NO,,87325,22010,334511,1,00
9029205000,"SPEEDOMETERS AND TACHOMETERS, NOT FOR USE IN CIVIL AIRCRAFT","SPEEDOMETERS & TACHOMETERS, NOT FOR CIVIL AIRCRAFT",NO,,87325,30230,334514,1,00
9029206000,STROBOSCOPES,STROBOSCOPES,NO,,87325,21160,334515,1,02
9029900000,"PARTS AND ACCESSORIES FOR REVOLUTION COUNTERS, PRODUCTION COUNTERS, TAXIMETERS, ODOMETERS, PEDOMETERS AND THE LIKE","PTS FOR REVOLUTION COUNTERS, ODOMETER, ETC",KG,,87329,21160,334514,1,00
9030100000,INSTRUMENTS AND APPARATUS FOR MEASURING OR DETECTING IONIZING RADIATIONS,INST FOR MEASURING/DETECTING IONIZING RADIATIONS,NO,,87471,21610,334519,1,10
9030201500,OSCILLOSCOPES AND OSCILLOGRAPHS,OSCILLOSCOPES AND OSCILLOGRAPHS,NO,,87473,21160,334515,1,06
9030310000,MULTIMETERS WITHOUT A RECORDING DEVICE,MULTIMETERS WITHOUT A RECORDING DEVICE,NO,,87475,21160,334515,1,06
9030320000,"MULTIMETERS, WITH A RECORDING DEVICE","MULTIMETERS, WITH A RECORDING DEVICE",NO,,87478,21160,334515,1,06
9030330040,"APPARATUS TO TEST VOLTAGE, CURRENT OR RESISTANCE WITHOUT A RECORDING DEVICE",APPARATUS TO TEST VOLTAGE OR CURRENT OR RESISTANCE,NO,,87475,21160,334515,1,06
9030330080,"INSTRUMENTS AND APPARATUS FOR MEASURING OR CHECKING POWER, WITHOUT A RECORDING DEVICE, NESOI","INST&APPTS FOR MEASURING/CHECKING POWER, NESOI",NO,,87475,21160,334515,1,06
9030390100,"INSTRUMENTS AND APPARATUS WITH A RECORDING DEVICE FOR MEASURING OR CHECKING VOLTAGE, CURRENT, RESISTANCE OR POWER, NESOI","INST TO CHECK VOLT/CURRENT/ETC,W/RECORD DEVICE NES",NO,,87478,21160,334515,1,00
9030400000,"INSTRUMENTS AND APPARATUS, SPECIALLY DESIGNED FOR TELECOMMUNICATIONS (FOR EXAMPLE, CROSS-TALK METERS, GAIN MEASURING INSTRUMENTS ETC), NESOI",INST SPECIALLY DESIGNED FOR TELECOMMUNICATION NES,NO,,87477,21400,334515,1,06
9030820000,INSTRUMENTS AND APPARATUS FOR MEASURING OR CHECKING SEMICONDUCTOR WAFERS AND DEVICES,INST & APP FOR MEAS/CHECK SEMICOND WAFERS/DEVICES,NO,,87478,21160,334515,1,06
9030840000,"INSTRUMENTS AND APPARATUS WITH A RECORDING DEVICE SPECIALLY DESIGNED FOR TELECOMMUNICATIONS, NESOI",INSTRUMENTS & APPARATUS WITH RECORDNG DEVICE NESOI,NO,,87478,21160,334515,1,00
9030890100,"INSTRUMENTS AND APPARATUS WITHOUT A RECORDING DEVICE  SPECIALLY DESIGNED FOR TELECOMMUNICATIONS, NESOI",INSTRUMENTS & APPARATUS W/O RECORDING DEVICE NESOI,NO,,87478,21160,334515,1,00
9030904000,PARTS AND ACCESSORIES FOR ARTICLES OF SUBHEADING 9030.10,PARTS FOR ARTICLES OF SUBHEADING 9030.10,KG,,87479,21610,334519,1,00
9030908010,PARTS AND ACCESSORIES FOR ARTICLES OF SUBHEADING 9030.20,PARTS AND ACCESS FOR ARTICLE OF SUBHDG 9030.20,KG,,87479,21160,334515,1,00
9030908020,PARTS AND ACCESSORIES OF ARTICLES OF SCHEDULE B SUBHEADING 9030.31,PTS & ACCESS OF ARTICLES OF SCHB SUBHDG 9030.31,KG,,87479,21160,334515,1,00
9030908030,PARTS AND ACCESSORIES OF ARTICLES OF SCHEDULE B SUBHEADING 9030.39,PTS & ACCESS OF ARTCL OF SCHB SUBHDG  9030.39,KG,,87479,21160,334515,1,00
9030908040,PARTS AND ACCESSORIES OF ARTICLES OF SCHEDULE B SUBHEADING 9030.40,PARTS & ACCESS OF ARTICLES OF SCHB SUBHDG 9030.40,KG,,87479,21400,334515,1,00
9030908050,PARTS AND ACCESSORIES OF ARTICLES OF SCHEDULE B SUBHEADING 9030.82 OR 9030.83,PARTS AND ACCESS OF ARTI OF SUBHDG 9030.82 OR .83,KG,,87479,21160,334515,1,00
9030908060,"PARTS AND ACCESSORIES OF ARTICLES OF SCHEDULE B SUBHEADING 9030, NESOI",PTS & ACCESS OF ARTICLES OF SCHB SUBHDG 9030 NESOI,KG,,87479,21160,334515,1,00
9031100000,MACHINES FOR BALANCING MECHANICAL PARTS,MACHINES FOR BALANCING MECHANICAL PARTS,NO,,87425,21160,334515,1,00
9031200000,TEST BENCHES,TEST BENCHES,NO,,87425,21160,334515,1,00
9031410000,OPTICAL INSTRUMENTS FOR INSPECTING SEMICONDUCTOR WAFERS OR DEVICES OR FOR INSPECTING PHOTOMASKS OR RETICLES USED IN MANUFG SEMICONDUCTOR DEVICES,OPTICAL INST FOR INSPECTING SEMICONDUCTOR WAFERS,NO,,87425,21160,333310,1,03
9031491000,PROFILE PROJECTORS,PROFILE PROJECTORS,NO,,87425,21160,333310,1,00
9031494000,COORDINATE-MEASURING MACHINES FOR OPTICAL INSTRUMENTS AND APPLIANCES,COORDINATE-MEASURING MACH FOR OPTICAL INST & APPL,NO,,87425,21160,333310,1,03
9031498000,OPTICAL INSTRUMENTS AND APPLIANCES NESOI,OPTICAL INSTRUMENTS AND APPLIANCES NESOI,NO,,87425,21160,333310,1,00
9031808060,EQUIPMENT FOR TESTING ELECTRICAL CHARACTERISTICS OF INTERNAL COMBUSTION ENGINES,"EQUIP,TEST ELEC CHARACTER OF INTRNL CMBSTN ENGINE",KG,,87425,21160,334515,1,06
9031808070,"EQUIPMENT FOR TESTING THE CHARACTERISTICS OF INTERNAL COMBUSTION ENGINES, NESOI","EQUIP FOR TESTNG CHAR OF INTRNL CMBSTN ENGI,NESOI",KG,,87425,21190,334515,1,00
9031808080,"MEASURING OR CHECKING INSTRUMENTS, APPLIANCES AND MACHINES, NESOI","MEASURING CHECKING INSTR, APPLN AND MACHINES NESOI",KG,,87425,21160,334515,1,00
9031900000,"PARTS & ACCESSORIES OF MACHINES, NESOI IN THIS CHAPTER AND FOR PROFILE PROJECTORS","PTS, OF MACH NESOI IN THIS CHAP & PROFILE PROJECTR",KG,,87426,21160,333310,1,04
9032100000,THERMOSTATS,THERMOSTATS,NO,,87461,21160,334512,1,06
9032200000,MANOSTATS,MANOSTATS,NO,,87463,21160,334512,1,00
9032810040,HYDRAULIC OR PNEUMATIC INDUSTRIAL PROCESS CONTROL INSTRUMENTS AND APPARATUS,HYDRAULIC/PNEUMATIC INDUSTRIAL PROCESS CONTRL INST,NO,,87465,21160,334513,1,06
9032810080,HYDRAULIC AND PNEUMATIC INSTRUMENTS AND APPARATUS EXCEPT INDUSTRIAL PROCESS CONTROL,"HYDRAULIC/PNEUMATIC INST & APPRTS, EXC INDUSTRIAL",NO,,87465,21160,334513,1,06
9032893000,AUTOMATIC VOLTAGE AND VOLTAGE-CURRENT REGULATORS,AUTOMATIC VOLTAGE AND VOLTAGE-CURRENT REGULATORS,NO,,87465,20000,336320,1,06
9032896020,"CONTROL INSTRUMENTS FOR AIR CONDITIONING, REFRIGERATION OR HEATING SYSTEMS","CONTROL INST,AIR CONDITIONING,HEATING SYSTEMS ETC",NO,,87465,21180,334512,1,05
9032896030,PROCESS CONTROL INSTRUMENTS AND APPARATUS FOR COMPLETE SYSTEMS,PROCESS CONTROL INST&APPRTS FOR COMPLETE SYSTEMS,NO,,87465,21160,334513,1,06
9032896040,PROCESS CONTROL INSTRUMENTS AND APPARATUS FOR TEMPERATURE CONTROL,PROCESS CONTROL INST&APPTS FOR TEMPERATURE CONTROL,NO,,87465,21160,334513,1,06
9032896050,PROCESS CONTROL INSTRUMENTS AND APPARATUS FOR PRESSURE DRAFT CONTROL,"PROCESS CONTROL INST&APPTS,PRESSURE DRAFT CONTROL",NO,,87465,21160,334513,1,06
9032896060,PROCESS CONTROL INSTRUMENTS AND APPARATUS FOR FLOW AND LIQUID LEVEL CONTROL,"PROCESS CONTROL INST&APPTS,FLOW&LIQ LEVEL CONTROL",NO,,87465,21160,334513,1,06
9032896070,PROCESS CONTROL INSTRUMENTS AND APPARATUS FOR HUMIDITY CONTROL,PROCESS CONTROL INST&APPTS FOR HUMIDITY CONTROL,NO,,87465,21160,334513,1,06
9032896075,"PROCESS CONTROL INSTRUMENTS AND APPARATUS, NESOI","PROCESS CONTROL INSTRUMENTS AND APPARATUS, NESOI",KG,,87465,21160,334513,1,06
9032896085,"AUTOMATIC REGULATING OR CONTROLLING INSTRUMENTS, NESOI","AUTOMATIC REGULATING/CONTROLLING INSTRUMENTS,NESOI",KG,,87465,21160,334513,1,00
9032900000,PARTS AND ACCESSORIES OF AUTOMATIC REGULATING OR CONTROLLING INSTRUMENTS AND APPARATUS,"PTS, AUTOM REGULATING/CONTROLLING INST & APPRTS",KG,,87469,21160,334512,1,00
9033000000,"PARTS AND ACCESSORIES (NOT SPECIFIED OR INCLUDED ELSEWHERE IN THIS CHAPTER) FOR MACHINES, APPLIANCES, INSTRUMENTS OR APPARATUS OF CHAPTER 90","PTS, NESOI FOR MACHINES,APPLN,INST/APPTS OF CHAP90",KG,,87490,21160,334512,1,00
9101110000,"WRIST WATCHES, ELECTRICALLY OPERATED, WITH CASES OF PRECIOUS METAL WITH MECHANICAL DISPLAY ONLY","WRST WATCH, ELEC OPER,PRECIOUS METAL, MECH DISPLAY",NO,,88531,41310,334519,1,00
9101192000,"WRIST WATCHES, ELECTRICALLY OPERATED, WITH CASE OF PRECIOUS METAL OR OF METAL CLAD WITH PRECIOUS METAL, WITH OPTO-ELECTRONIC DISPLAY ONLY","WRIST WATCH,ELEC OPER,PRECIOUS METAL,OPTO-ELEC DSP",NO,,88531,41310,334519,1,00
9101195000,"WRIST WATCHES, ELECTRICALLY OPERATED, WITH CASES OF PRECIOUS METAL, NESOI","WRIST WATCH, ELECTRICALLY OPER,PRECIOUS METAL, NES",NO,,88531,41310,334519,1,00
9101210000,"WRIST WATCHES, NOT BATTERY POWERED WITH CASES OF PRECIOUS METAL WITH AUTOMATIC WINDING","WRST WATCH, NT BATTERY, PRECIOUS METAL, AUTOMATIC",NO,,88532,41310,334519,1,00
9101290000,"WRIST WATCHES, NOT BATTERY POWERED WITH CASES OF PRECIOUS METAL WITHOUT AUTOMATIC WINDING","WRIST WATCHE, NT BATTERY, PRECIOUS METAL W/O AUTOM",NO,,88532,41310,334519,1,00
9101910000,"OTHER WATCHES, WITH CASES OF PRECIOUS METAL, ELECTRICALLY OPERATED, EXCEPT WRIST WATCHES","OTH WATCH, PRECIOUS METAL, ELEC OPR,EXC WRST WATCH",NO,,88539,41310,334519,1,00
9101990000,"OTHER WATCHES, WITH CASES OF PRECIOUS METAL, NOT BATTERY POWERED, EXCEPT WRIST WATCHES","OTH WATCH, PRCS METAL, NT BATTERY, EXC WRIST WATCH",NO,,88539,41310,334519,1,00
9102110000,"WRIST WATCHES, ELECTRICALLY OPERATED, WITH MECHANICAL DISPLAY ONLY WITH CASES OF BASE METAL","WRST WATCH, ELEC OPER,MECHANICAL DISPLY,BASE METAL",NO,,88541,41310,334519,1,00
9102120000,"WRIST WATCHES, BATTERY POWERED, WITH OPTO-ELECTRONIC DISPLAY ONLY WITH BASE METAL","WRIST WATCH,BATTRY POWERED,OPTO-ELEC DISP,BASE MTL",NO,,88541,41310,334519,1,00
9102190000,"WRIST WATCHES, ELECTRICALLY OPERATED, WITH OTHER DISPLAY, WITH CASES OF BASE METAL","WRIST WATCHES, ELEC OPR,W OTHER DISPLY, BASE METAL",NO,,88541,41310,334519,1,00
9102210000,"WRIST WATCHES, NOT BATTERY POWERED, WITH CASES OF BASE METAL, WITH AUTOMATIC WINDING","WRST WATCH, NT BATTERY, CASE BASE METAL, AUTOMATIC",NO,,88542,41310,334519,1,00
9102290000,"WRIST WATCHES, NOT BATTERY POWERED WITH CASES OF BASE METAL WITHOUT AUTOMATIC WINDING","WRIST WATCHES, NT BATTERY, BASE METAL, W/O AUTOMAT",NO,,88542,41310,334519,1,00
9102910000,"OTHER WATCHES, WITH CASES OF BASE METAL, ELECTRICALLY OPERATED, EXCEPT WRIST WATCHES","OTH WATCH, BASE METAL, ELEC OPER,EXCEPT WRST WATCH",NO,,88549,41310,334519,1,00
9102990000,"OTHER WATCHES, WITH CASES OF BASE METAL, NOT ELECTRICALLY OPERATED, EXCEPT  WRIST WATCHES","OTH WATCH, BASE METAL, NT ELEC OPR,EXC WRIST WATCH",NO,,88549,41310,334519,1,00
9103100000,"CLOCKS WITH WATCH MOVEMENTS, ELECTRICALLY OPERATED, EXCLUDING CLOCKS OF HEADING 9104","CLOCKS W WATCH MOVEMENTS,ELEC OPR, EXC CLK OF 9104",NO,,88572,41050,334519,1,00
9103900000,"CLOCKS WITH WATCH MOVEMENTS, NOT ELECTRICALLY OPERATED, EXCLUDING CLOCKS OF HEADING 9104","CLOCKS W WATCH MOVEMNT,NT ELEC OPR,EXC CLK OF 9104",NO,,88573,41050,334519,1,00
9104000000,"INSTRUMENT PANEL CLOCKS AND CLOCKS OF A SIMILAR TYPE FOR VEHICLES, AIRCRAFT, SPACECRAFT OR VESSELS","INST PANEL CLK & CLK SIMLR,FOR VEHICLE,AIRCRFT,ETC",NO,,88571,41050,334514,1,00
9105110000,"ALARM CLOCKS, ELECTRICALLY OPERATED","ALARM CLOCKS, ELECTRICALLY OPERATED",NO,,88574,41050,334519,1,00
9105190000,"ALARM CLOCKS, NOT BATTERY OR AC POWERED","ALARM CLOCKS, NOT BATTERY OR AC POWERED",NO,,88575,41050,334519,1,00
9105210000,"WALL CLOCKS, ELECTRICALLY OPERATED","WALL CLOCKS, ELECTRICALLY OPERATED",NO,,88576,41050,334519,1,00
9105290000,"WALL CLOCKS, NOT ELECTRICALLY OPERATED","WALL CLOCKS, NOT ELECTRICALLY OPERATED",NO,,88577,41050,334519,1,00
9105910000,"OTHER CLOCKS, ELECTRICALLY OPERATED, EXCEPT ALARM & WALL CLOCKS","OTH CLKS, ELECTRICALLY OPER, EXC ALARM & WALL CLK",NO,,88578,41050,334519,1,00
9105990000,"OTHER CLOCKS, NOT ELECTRICALLY OPERATED, EXCEPT ALARM & WALL CLOCKS","OTH CLKS, NT ELECT OPER, EXC ALARM & WALL CLOCK",NO,,88579,41050,334519,1,00
9106100000,TIME REGISTERS; TIME-RECORDERS,TIME REGISTERS; TIME-RECORDERS,NO,,88594,21190,334519,1,00
9106902000,PARKING METERS,PARKING METERS,NO,,88594,21190,334514,1,00
9106903000,"TIME OF THE DAY APPARATUS FOR MEASURING, RECORDING OR OTHERWISE INDICATING INTERVALS OF TIME, NESOI","TIME APPRTS,FOR MEAS,RECORD & INDICATE, NESOI",NO,,88594,21190,334519,1,00
9107000000,TIME SWITCHES WITH CLOCK OR WATCH MOVEMENT OR WITH SYNCHRONOUS MOTOR,TIME SWITCHES W CLK/WTCH MOVEMNT/SYNCHRONOUS MOTOR,NO,,88595,21190,335313,1,00
9108110000,"WATCH MOVEMENTS,COMPLETE&ASSEMBLED,ELECTRICALLY OPER,W MECHANICAL DISPLAY ONLY,W A DEVICE WHICH A MECHANICAL DISPLAY CAN BE INCORPORATED","WATCH MOVEMNT, COMPL&ASSM, ELEC OPR,MECH DISP ECT",NO,,88551,41310,334519,1,00
9108120000,"WATCH MOVEMENTS, COMPLETE & ASSEMBLED, ELECTRICALLY OPERATED, WITH OPTO-ELECTRONIC DISPLAY ONLY","WATCH MOVEMENTS,ELEC OPR,OPTO-ELECTRONIC DISP ONLY",NO,,88551,41310,334519,1,00
9108190000,"WATCH MOVEMENTS, COMPLETE & ASSEMBLED, ELECTRICALLY OPERATED, NESOI","WATCH MOVEMENTS, COMPL & ASSEM, ELEC OPER, NESOI",NO,,88551,41310,334519,1,00
9108200000,"WATCH MOVEMENTS, COMPLETE & ASSEMBLED, WITH AUTOMATIC WINDING","WATCH MOVEMNT, COMPL & ASSEM, W AUTOMATIC WINDING",NO,,88552,41310,334519,1,00
9108900010,"WATCH MOVEMENTS, COMPLETE & ASSEMBLED, MEASURING 33.8 MM (1.3 IN) OR LESS","WATCH MOVEMNT, COMPL & ASSEM, MEAS 33.8 MM OR LESS",NO,,88552,41310,334519,1,00
9108900090,"WATCH MOVEMENTS, COMPLETE & ASSEMBLED, MEASURING OVER 33.8 MM","WATCH MOVT, COMPL & ASS, MEAS OVER 33.8 MM",NO,,88552,41310,334519,1,00
9109100500,"CLOCK MOVEMENTS OF ALARM CLOCKS, COMPLETE & ASSEMBLED, ELECTRICALLY OPERATED","CLK MOVEMENTS OF ALARM CLK, COMPL&ASSEM,ELECT OPER",NO,,88596,41050,334519,1,00
9109109000,"CLOCK MOVEMENTS, COMPLETE & ASSEMBLED, ELECTRICALLY OPERATED EXCEPT OF ALARM CLOCKS, NESOI","CLK MOVEMNTS, COMPL & ASSEM, ELEC OPER, EXC ALARM",NO,,88596,41050,334519,1,00
9109900000,"CLOCK MOVEMENTS, COMPLETE AND ASSEMBLED, EXCEPT ELECTRICALLY OPERATED, NESOI","CLK MOVEMNTS, COMPL & ASSEM, EXC ELEC OPER, NESOI",NO,,88596,41310,334519,1,00
9110110000,"COMPLETE MOVEMENTS OF WATCHES, UNASSEMBLED OR PARTLY ASSEMBLED (MOVEMENT SETS)","COMPLETE MOVEMENTS OF WATCHES,UNASSEM/PTLY ASSEMBL",NO,,88598,41310,334519,1,00
9110120000,"INCOMPLETE MOVEMENTS OF WATCHES, ASSEMBLED","INCOMPLETE MOVEMENTS OF WATCHES, ASSEMBLED",NO,,88598,41310,334519,1,00
9110190000,ROUGH MOVEMENTS OF WATCHES,ROUGH MOVEMENTS OF WATCHES,NO,,88598,41310,334519,1,00
9110900000,"COMPLETE CLOCK MOVEMENTS, UNASSEMBLED OR PARTLY ASSEMBLED (MOVEMENT SETS), INCOMPLETE CLOCKS MOVEMENTS, ASSEMBLED, ROUGH CLOCK MOVEMENTS","COMPL CLK MOVEMNT, UNASSEMBLE/PTLY ASSEM,ROUGH ETC",NO,,88598,41310,334519,1,00
9111100000,WATCH CASES OF PRECIOUS METAL OR OF METAL CLAD WITH PRECIOUS METAL,"WTCH CASES,PRCS METAL OR METAL CLAD W PRCS METAL",NO,,88591,41310,334519,1,00
9111200000,"WATCH CASES OF BASE METAL, WHETHER OR NOT GOLD OR SILVER-PLATED","WATCH CASES OF BASE METALS, GOLD OR SILVER PLATED",NO,,88591,41310,334519,1,00
9111800000,"WATCH CASES, NESOI","WATCH CASES, NESOI",NO,,88591,41310,334519,1,00
9111900000,PARTS FOR WATCH CASES OF PRECIOUS METAL OR BASE METAL,"PTS, WATCH CASES OF PRECIOUS METAL OR BASE METAL",NO,,88591,41310,334519,1,00
9112204000,CLOCK CASES OF METAL,CLOCK CASES OF METAL,NO,,88597,41050,334519,1,00
9112208000,CLOCK CASES OF OTHER THAN METAL,CLOCK CASES OF OTHER THAN METAL,NO,,88597,41050,334519,1,00
9112900000,PARTS FOR CLOCK CASES AND CASES OF A SIMILAR TYPE FOR OTHER GOODS OF CHAPTER 91,"PARTS FOR CLOCK CASES, NESOI",KG,,88597,41050,334519,1,00
9113100000,"WATCH STRAPS, WATCH BANDS AND WATCH BRACELETS OF PRECIOUS METAL OR OF METAL CLAD WITH PRECIOUS METAL","WATCH BANDS ETC,OF PRCS METAL/METAL CLAD W PRCS MT",DOZ,,88592,41310,339910,1,00
9113200000,"WATCH STRAPS, WATCH BANDS AND WATCH BRACELETS OF BASE METAL, WHETHER OR NOT GOLD-OR SILVER-PLATED","WATCH BANDS, ETC, OF BASE METAL WHETHER/NT GLD/SLV",KG,,88592,41310,339910,1,00
9113900000,"PARTS FOR WATCH STRAPS, BANDS, AND BRACELETS, NESOI","PARTS FOR WATCH STRAPS, BANDS, AND BRACELETS,NESOI",DOZ,,88593,41310,316990,1,00
9114300000,CLOCK OR WATCH DIALS,CLOCK OR WATCH DIALS,NO,,88599,41310,334519,1,00
9114400000,CLOCK OR WATCH PLATES AND BRIDGES,CLOCK OR WATCH PLATES AND BRIDGES,NO,,88599,41310,334519,1,00
9114901000,CLOCK OR WATCH JEWELS,CLOCK OR WATCH JEWELS,NO,,88599,41310,334519,1,00
9114903500,SPRINGS INCLUDING HAIR-SPRINGS FOR CLOCKS OR WATCHES,SPRINGS INCLUDING HAIR-SPRINGS FOR CLOCKS OR WATCH,NO,,88599,41310,334519,1,00
9114909000,"PARTS FOR CLOCKS OR WATCHES, NESOI","PARTS FOR CLOCKS OR WATCHES, NESOI",KG,,88599,41310,334519,1,00
9201100000,UPRIGHT PIANOS,UPRIGHT PIANOS,NO,,89813,41140,339992,1,00
9201200000,GRAND PIANOS,GRAND PIANOS,NO,,89813,41140,339992,1,00
9201900000,"HARPSICHORDS AND OTHER KEYBOARD STRINGED INSTRUMENTS (INCLUDING SPINETS AND CLAVICHORDS), NESOI",HARPSICHORDS AND OTHER KEYBOARD STRING INST NESOI,NO,,89813,41140,339992,1,00
9202100000,STRING MUSICAL INSTRUMENTS PLAYED WITH A BOW,STRING MUSICAL INSTRUMENTS PLAYED WITH A BOW,NO,,89815,41140,339992,1,00
9202903000,GUITARS,GUITARS,NO,,89815,41140,339992,1,00
9202906000,"STRING MUSICAL INSTRUMENTS, NESOI","STRING MUSICAL INSTRUMENTS, NESOI",NO,,89815,41140,339992,1,00
9205100000,BRASS-WIND INSTRUMENTS,BRASS-WIND INSTRUMENTS,NO,,89823,41140,339992,1,00
9205901000,"WOODWIND INSTRUMENTS, NESOI","WOODWIND INSTRUMENTS, NESOI",NO,,89823,41140,339992,1,00
9205901300,KEYBOARD PIPE ORGANS; HARMONIUMS & SIMILAR KEYBOARD INSTRUMENTS WITH FREE METAL REEDS,"KEYBRD, PIPE ORGANS, ETC, WITH FREE METAL REEDS",NO,,89823,41140,339992,1,00
9205901600,ACCORDINGS AND SIMILAR INSTRUMENTS,ACCORDINGS AND SIMILAR INSTRUMENTS,NO,,89823,41140,339992,1,00
9205901900,MOUTH ORGANS,MOUTH ORGANS,DOZ,,89823,41140,339992,1,00
9205906000,"WIND INSTRUMENTS, NESOI","WIND INSTRUMENTS, NESOI",NO,,89823,41140,339992,1,00
9206000000,"PERCUSSION MUSICAL INSTRUMENT (FOR EXAMPLE DRUMS, XYLOPHONES, CYMBALS, CASTANETS, MARACAS)",PERCUSSION MUSICAL INSTRUMENTS,NO,,89824,41140,339992,1,00
9207100020,"MUSIC SYNTHESIZERS, OTHER THAN ACCORDIONS","MUSIC SYNTHESIZERS, OTHER THAN ACCORDIONS",NO,,89825,41140,339992,1,00
9207100080,"KEYBOARD INSTRUMENTS, OTHER THAN ACCORDIONS, NESOI","KEYBOARD INSTRUMENTS, OTHER THAN ACCORDIANS, NESOI",NO,,89825,41140,339992,1,00
9207900040,FRETTED STRINGED INSTRUMENTS,FRETTED STRINGED INSTRUMENTS,NO,,89826,41140,339992,1,00
9207900080,"MUSICAL INSTRUMENTS, THE SOUND OF WHICH IS PRODUCED, OR MUST BE AMPLIFIED, ELECTRICALLY, NESOI","MUSICAL INSTRUMENTS, ELECTRICALLY AMPLIFIED, NESOI",NO,,89826,41140,339992,1,00
9208100000,MUSIC BOXES,MUSIC BOXES,NO,,89829,41050,339999,1,00
9208900040,MUSICAL INSTRUMENTS NOT FALLING WITHIN ANY OTHER HEADING OF CHAP 92,"MUSICAL INST, NOT IN ANY OTHER HEADING OF CHAP. 92",NO,,89829,41140,339992,1,00
