Commodity_Desc,Commodity_Desc2,Attribute_Desc,Geography_Desc,Unit_Desc,Marketing_Year,Timeperiod_Desc,Amount
"White","White","Production","United States","Million bushels","1990/91","MY Jun-May",313.412
"White","White","Imports","United States","Million bushels","1990/91","MY Jun-May",10
"White","White","Total supply","United States","Million bushels","1990/91","MY Jun-May",408.112
"White","White","Food use","United States","Million bushels","1990/91","MY Jun-May",55
"White","White","Seed use","United States","Million bushels","1990/91","MY Jun-May",8.151
"White","White","Ending stocks","United States","Million bushels","1990/91","MY Jun-May",86.9
"White","White","Beginning stocks","United States","Million bushels","1990/91","MY Jun-May",84.7
"White","White","Beginning stocks","United States","Million bushels","1991/92","MY Jun-May",86.9
"White","White","Ending stocks","United States","Million bushels","1991/92","MY Jun-May",53.6
"White","White","Seed use","United States","Million bushels","1991/92","MY Jun-May",7.227
"White","White","Food use","United States","Million bushels","1991/92","MY Jun-May",57
"White","White","Total supply","United States","Million bushels","1991/92","MY Jun-May",311.417
"White","White","Imports","United States","Million bushels","1991/92","MY Jun-May",5.5
"White","White","Production","United States","Million bushels","1991/92","MY Jun-May",219.017
"White","White","Total disappearance","United States","Million bushels","1991/92","MY Jun-May",257.817
"White","White","Exports","United States","Million bushels","1991/92","MY Jun-May",193
"White","White","Feed and residual use","United States","Million bushels","1991/92","MY Jun-May",0.59
"White","White","Total domestic use","United States","Million bushels","1991/92","MY Jun-May",64.817
"White","White","Feed and residual use","United States","Million bushels","1992/93","MY Jun-May",2.19
"White","White","Exports","United States","Million bushels","1992/93","MY Jun-May",195
"White","White","Total disappearance","United States","Million bushels","1992/93","MY Jun-May",264.607
"White","White","Total domestic use","United States","Million bushels","1992/93","MY Jun-May",69.607
"White","White","Production","United States","Million bushels","1992/93","MY Jun-May",266.307
"White","White","Imports","United States","Million bushels","1992/93","MY Jun-May",9
"White","White","Total supply","United States","Million bushels","1992/93","MY Jun-May",328.907
"White","White","Food use","United States","Million bushels","1992/93","MY Jun-May",60
"White","White","Seed use","United States","Million bushels","1992/93","MY Jun-May",7.417
"White","White","Ending stocks","United States","Million bushels","1992/93","MY Jun-May",64.3
"White","White","Beginning stocks","United States","Million bushels","1992/93","MY Jun-May",53.6
"White","White","Beginning stocks","United States","Million bushels","1993/94","MY Jun-May",64.3
"White","White","Ending stocks","United States","Million bushels","1993/94","MY Jun-May",67.3
"White","White","Seed use","United States","Million bushels","1993/94","MY Jun-May",7.085
"White","White","Food use","United States","Million bushels","1993/94","MY Jun-May",65
"White","White","Total supply","United States","Million bushels","1993/94","MY Jun-May",420.162
"White","White","Imports","United States","Million bushels","1993/94","MY Jun-May",8.979
"White","White","Production","United States","Million bushels","1993/94","MY Jun-May",346.883
"White","White","Total domestic use","United States","Million bushels","1993/94","MY Jun-May",103.862
"White","White","Total disappearance","United States","Million bushels","1993/94","MY Jun-May",352.862
"White","White","Exports","United States","Million bushels","1993/94","MY Jun-May",249
"White","White","Feed and residual use","United States","Million bushels","1993/94","MY Jun-May",31.777
"White","White","Feed and residual use","United States","Million bushels","1994/95","MY Jun-May",28.706
"White","White","Exports","United States","Million bushels","1994/95","MY Jun-May",222
"White","White","Total disappearance","United States","Million bushels","1994/95","MY Jun-May",324.757
"White","White","Total domestic use","United States","Million bushels","1994/95","MY Jun-May",102.757
"White","White","Production","United States","Million bushels","1994/95","MY Jun-May",299.554
"White","White","Imports","United States","Million bushels","1994/95","MY Jun-May",14.903
"White","White","Total supply","United States","Million bushels","1994/95","MY Jun-May",381.757
"White","White","Food use","United States","Million bushels","1994/95","MY Jun-May",67
"White","White","Seed use","United States","Million bushels","1994/95","MY Jun-May",7.051
"White","White","Ending stocks","United States","Million bushels","1994/95","MY Jun-May",57
"White","White","Beginning stocks","United States","Million bushels","1994/95","MY Jun-May",67.3
"White","White","Beginning stocks","United States","Million bushels","1995/96","MY Jun-May",57
"White","White","Ending stocks","United States","Million bushels","1995/96","MY Jun-May",55.4
"White","White","Seed use","United States","Million bushels","1995/96","MY Jun-May",7.301
"White","White","Food use","United States","Million bushels","1995/96","MY Jun-May",77
"White","White","Total supply","United States","Million bushels","1995/96","MY Jun-May",401.36
"White","White","Imports","United States","Million bushels","1995/96","MY Jun-May",19.306
"White","White","Production","United States","Million bushels","1995/96","MY Jun-May",325.054
"White","White","Total domestic use","United States","Million bushels","1995/96","MY Jun-May",107.96
"White","White","Total disappearance","United States","Million bushels","1995/96","MY Jun-May",345.96
"White","White","Exports","United States","Million bushels","1995/96","MY Jun-May",238
"White","White","Feed and residual use","United States","Million bushels","1995/96","MY Jun-May",23.659
"White","White","Feed and residual use","United States","Million bushels","1996/97","MY Jun-May",34.482
"White","White","Exports","United States","Million bushels","1996/97","MY Jun-May",237
"White","White","Total disappearance","United States","Million bushels","1996/97","MY Jun-May",363.256
"White","White","Total domestic use","United States","Million bushels","1996/97","MY Jun-May",126.256
"White","White","Production","United States","Million bushels","1996/97","MY Jun-May",351.567
"White","White","Imports","United States","Million bushels","1996/97","MY Jun-May",15.289
"White","White","Total supply","United States","Million bushels","1996/97","MY Jun-May",422.256
"White","White","Food use","United States","Million bushels","1996/97","MY Jun-May",85
"White","White","Seed use","United States","Million bushels","1996/97","MY Jun-May",6.774
"White","White","Ending stocks","United States","Million bushels","1996/97","MY Jun-May",59
"White","White","Beginning stocks","United States","Million bushels","1996/97","MY Jun-May",55.4
"White","White","Beginning stocks","United States","Million bushels","1997/98","MY Jun-May",59
"White","White","Ending stocks","United States","Million bushels","1997/98","MY Jun-May",90
"White","White","Seed use","United States","Million bushels","1997/98","MY Jun-May",6.36
"White","White","Food use","United States","Million bushels","1997/98","MY Jun-May",80
"White","White","Total supply","United States","Million bushels","1997/98","MY Jun-May",399.481
"White","White","Imports","United States","Million bushels","1997/98","MY Jun-May",8.412
"White","White","Production","United States","Million bushels","1997/98","MY Jun-May",332.069
"White","White","Total domestic use","United States","Million bushels","1997/98","MY Jun-May",104.481
"White","White","Total disappearance","United States","Million bushels","1997/98","MY Jun-May",309.481
"White","White","Exports","United States","Million bushels","1997/98","MY Jun-May",205
"White","White","Feed and residual use","United States","Million bushels","1997/98","MY Jun-May",18.121
"White","White","Feed and residual use","United States","Million bushels","1998/99","MY Jun-May",15.712
"White","White","Exports","United States","Million bushels","1998/99","MY Jun-May",217.412
"White","White","Total disappearance","United States","Million bushels","1998/99","MY Jun-May",314.174
"White","White","Total domestic use","United States","Million bushels","1998/99","MY Jun-May",96.762
"White","White","Production","United States","Million bushels","1998/99","MY Jun-May",300.703
"White","White","Imports","United States","Million bushels","1998/99","MY Jun-May",10.471
"White","White","Total supply","United States","Million bushels","1998/99","MY Jun-May",401.174
"White","White","Food use","United States","Million bushels","1998/99","MY Jun-May",75
"White","White","Seed use","United States","Million bushels","1998/99","MY Jun-May",6.05
"White","White","Ending stocks","United States","Million bushels","1998/99","MY Jun-May",87
"White","White","Beginning stocks","United States","Million bushels","1998/99","MY Jun-May",90
"White","White","Beginning stocks","United States","Million bushels","1999/00","MY Jun-May",87
"White","White","Ending stocks","United States","Million bushels","1999/00","MY Jun-May",91
"White","White","Seed use","United States","Million bushels","1999/00","MY Jun-May",6.062
"White","White","Food use","United States","Million bushels","1999/00","MY Jun-May",75
"White","White","Total supply","United States","Million bushels","1999/00","MY Jun-May",338.852
"White","White","Imports","United States","Million bushels","1999/00","MY Jun-May",6.425
"White","White","Production","United States","Million bushels","1999/00","MY Jun-May",245.427
"White","White","Total domestic use","United States","Million bushels","1999/00","MY Jun-May",87.194
"White","White","Total disappearance","United States","Million bushels","1999/00","MY Jun-May",247.852
"White","White","Exports","United States","Million bushels","1999/00","MY Jun-May",160.658
"White","White","Feed and residual use","United States","Million bushels","1999/00","MY Jun-May",6.132
"White","White","Feed and residual use","United States","Million bushels","2000/01","MY Jun-May",36.731
"White","White","Exports","United States","Million bushels","2000/01","MY Jun-May",205.932
"White","White","Total disappearance","United States","Million bushels","2000/01","MY Jun-May",322.367
"White","White","Total domestic use","United States","Million bushels","2000/01","MY Jun-May",116.435
"White","White","Production","United States","Million bushels","2000/01","MY Jun-May",301.145
"White","White","Imports","United States","Million bushels","2000/01","MY Jun-May",5.222
"White","White","Total supply","United States","Million bushels","2000/01","MY Jun-May",397.367
"White","White","Food use","United States","Million bushels","2000/01","MY Jun-May",74
"White","White","Seed use","United States","Million bushels","2000/01","MY Jun-May",5.704
"White","White","Ending stocks","United States","Million bushels","2000/01","MY Jun-May",75
"White","White","Beginning stocks","United States","Million bushels","2000/01","MY Jun-May",91
"White","White","Beginning stocks","United States","Million bushels","2001/02","MY Jun-May",75
"White","White","Ending stocks","United States","Million bushels","2001/02","MY Jun-May",73
"White","White","Seed use","United States","Million bushels","2001/02","MY Jun-May",5.876
"White","White","Food use","United States","Million bushels","2001/02","MY Jun-May",75
"White","White","Total supply","United States","Million bushels","2001/02","MY Jun-May",309.271
"White","White","Imports","United States","Million bushels","2001/02","MY Jun-May",8.455
"White","White","Production","United States","Million bushels","2001/02","MY Jun-May",225.816
"White","White","Total domestic use","United States","Million bushels","2001/02","MY Jun-May",89.104
"White","White","Total disappearance","United States","Million bushels","2001/02","MY Jun-May",236.271
"White","White","Exports","United States","Million bushels","2001/02","MY Jun-May",147.167
"White","White","Feed and residual use","United States","Million bushels","2001/02","MY Jun-May",8.228
"White","White","Feed and residual use","United States","Million bushels","2002/03","MY Jun-May",7.588
"White","White","Exports","United States","Million bushels","2002/03","MY Jun-May",147.247
"White","White","Total disappearance","United States","Million bushels","2002/03","MY Jun-May",241.722
"White","White","Total domestic use","United States","Million bushels","2002/03","MY Jun-May",94.475
"White","White","Production","United States","Million bushels","2002/03","MY Jun-May",233.183
"White","White","Imports","United States","Million bushels","2002/03","MY Jun-May",10.539
"White","White","Total supply","United States","Million bushels","2002/03","MY Jun-May",316.722
"White","White","Food use","United States","Million bushels","2002/03","MY Jun-May",80
"White","White","Seed use","United States","Million bushels","2002/03","MY Jun-May",6.887
"White","White","Ending stocks","United States","Million bushels","2002/03","MY Jun-May",75
"White","White","Beginning stocks","United States","Million bushels","2002/03","MY Jun-May",73
"White","White","Beginning stocks","United States","Million bushels","2003/04","MY Jun-May",75
"White","White","Ending stocks","United States","Million bushels","2003/04","MY Jun-May",72
"White","White","Seed use","United States","Million bushels","2003/04","MY Jun-May",6.662
"White","White","Food use","United States","Million bushels","2003/04","MY Jun-May",85
"White","White","Total supply","United States","Million bushels","2003/04","MY Jun-May",383.102
"White","White","Imports","United States","Million bushels","2003/04","MY Jun-May",11.084
"White","White","Production","United States","Million bushels","2003/04","MY Jun-May",297.018
"White","White","Total domestic use","United States","Million bushels","2003/04","MY Jun-May",119.022
"White","White","Total disappearance","United States","Million bushels","2003/04","MY Jun-May",311.102
"White","White","Exports","United States","Million bushels","2003/04","MY Jun-May",192.08
"White","White","Feed and residual use","United States","Million bushels","2003/04","MY Jun-May",27.36
"White","White","Feed and residual use","United States","Million bushels","2004/05","MY Jun-May",36.267
"White","White","Exports","United States","Million bushels","2004/05","MY Jun-May",207.773
"White","White","Total disappearance","United States","Million bushels","2004/05","MY Jun-May",325.539
"White","White","Total domestic use","United States","Million bushels","2004/05","MY Jun-May",117.766
"White","White","Production","United States","Million bushels","2004/05","MY Jun-May",304.575
"White","White","Imports","United States","Million bushels","2004/05","MY Jun-May",11.464
"White","White","Total supply","United States","Million bushels","2004/05","MY Jun-May",388.039
"White","White","Food use","United States","Million bushels","2004/05","MY Jun-May",75
"White","White","Seed use","United States","Million bushels","2004/05","MY Jun-May",6.499
"White","White","Ending stocks","United States","Million bushels","2004/05","MY Jun-May",62.5
"White","White","Beginning stocks","United States","Million bushels","2004/05","MY Jun-May",72
"White","White","Beginning stocks","United States","Million bushels","2005/06","MY Jun-May",62.5
"White","White","Ending stocks","United States","Million bushels","2005/06","MY Jun-May",78
"White","White","Seed use","United States","Million bushels","2005/06","MY Jun-May",6.059
"White","White","Food use","United States","Million bushels","2005/06","MY Jun-May",85
"White","White","Total supply","United States","Million bushels","2005/06","MY Jun-May",369.665
"White","White","Imports","United States","Million bushels","2005/06","MY Jun-May",9.895
"White","White","Production","United States","Million bushels","2005/06","MY Jun-May",297.27
"White","White","Total domestic use","United States","Million bushels","2005/06","MY Jun-May",118.151
"White","White","Total disappearance","United States","Million bushels","2005/06","MY Jun-May",291.665
"White","White","Exports","United States","Million bushels","2005/06","MY Jun-May",173.514
"White","White","Feed and residual use","United States","Million bushels","2005/06","MY Jun-May",27.092
"White","White","Feed and residual use","United States","Million bushels","2006/07","MY Jun-May",6.894
"White","White","Exports","United States","Million bushels","2006/07","MY Jun-May",197.704
"White","White","Total disappearance","United States","Million bushels","2006/07","MY Jun-May",295.109
"White","White","Total domestic use","United States","Million bushels","2006/07","MY Jun-May",97.405
"White","White","Production","United States","Million bushels","2006/07","MY Jun-May",251.146
"White","White","Imports","United States","Million bushels","2006/07","MY Jun-May",9.963
"White","White","Total supply","United States","Million bushels","2006/07","MY Jun-May",339.109
"White","White","Food use","United States","Million bushels","2006/07","MY Jun-May",85
"White","White","Seed use","United States","Million bushels","2006/07","MY Jun-May",5.511
"White","White","Ending stocks","United States","Million bushels","2006/07","MY Jun-May",44
"White","White","Beginning stocks","United States","Million bushels","2006/07","MY Jun-May",78
"White","White","Beginning stocks","United States","Million bushels","2007/08","MY Jun-May",44
"White","White","Ending stocks","United States","Million bushels","2007/08","MY Jun-May",37
"White","White","Seed use","United States","Million bushels","2007/08","MY Jun-May",6.04
"White","White","Food use","United States","Million bushels","2007/08","MY Jun-May",85
"White","White","Total supply","United States","Million bushels","2007/08","MY Jun-May",274.64
"White","White","Imports","United States","Million bushels","2007/08","MY Jun-May",9.427
"White","White","Production","United States","Million bushels","2007/08","MY Jun-May",221.213
"White","White","Total domestic use","United States","Million bushels","2007/08","MY Jun-May",68.264
"White","White","Total disappearance","United States","Million bushels","2007/08","MY Jun-May",237.64
"White","White","Exports","United States","Million bushels","2007/08","MY Jun-May",169.376
"White","White","Feed and residual use","United States","Million bushels","2007/08","MY Jun-May",-22.776
"White","White","Feed and residual use","United States","Million bushels","2008/09","MY Jun-May",12.515
"White","White","Exports","United States","Million bushels","2008/09","MY Jun-May",136.004
"White","White","Total disappearance","United States","Million bushels","2008/09","MY Jun-May",239.086
"White","White","Total domestic use","United States","Million bushels","2008/09","MY Jun-May",103.082
"White","White","Production","United States","Million bushels","2008/09","MY Jun-May",257.606
"White","White","Imports","United States","Million bushels","2008/09","MY Jun-May",8.48
"White","White","Total supply","United States","Million bushels","2008/09","MY Jun-May",303.086
"White","White","Food use","United States","Million bushels","2008/09","MY Jun-May",85
"White","White","Seed use","United States","Million bushels","2008/09","MY Jun-May",5.567
"White","White","Ending stocks","United States","Million bushels","2008/09","MY Jun-May",64
"White","White","Beginning stocks","United States","Million bushels","2008/09","MY Jun-May",37
"White","White","Beginning stocks","United States","Million bushels","2009/10","MY Jun-May",64
"White","White","Ending stocks","United States","Million bushels","2009/10","MY Jun-May",80
"White","White","Seed use","United States","Million bushels","2009/10","MY Jun-May",5.628
"White","White","Food use","United States","Million bushels","2009/10","MY Jun-May",83
"White","White","Total supply","United States","Million bushels","2009/10","MY Jun-May",314.42
"White","White","Imports","United States","Million bushels","2009/10","MY Jun-May",9.446
"White","White","Production","United States","Million bushels","2009/10","MY Jun-May",240.974
"White","White","Total domestic use","United States","Million bushels","2009/10","MY Jun-May",91.41
"White","White","Total disappearance","United States","Million bushels","2009/10","MY Jun-May",234.42
"White","White","Exports","United States","Million bushels","2009/10","MY Jun-May",143.01
"White","White","Feed and residual use","United States","Million bushels","2009/10","MY Jun-May",2.782
"White","White","Feed and residual use","United States","Million bushels","2010/11","MY Jun-May",1.268
"White","White","Exports","United States","Million bushels","2010/11","MY Jun-May",181.956
"White","White","Total disappearance","United States","Million bushels","2010/11","MY Jun-May",274.224
"White","White","Total domestic use","United States","Million bushels","2010/11","MY Jun-May",92.268
"White","White","Production","United States","Million bushels","2010/11","MY Jun-May",272.218
"White","White","Imports","United States","Million bushels","2010/11","MY Jun-May",7.006
"White","White","Total supply","United States","Million bushels","2010/11","MY Jun-May",359.224
"White","White","Food use","United States","Million bushels","2010/11","MY Jun-May",85
"White","White","Seed use","United States","Million bushels","2010/11","MY Jun-May",6
"White","White","Ending stocks","United States","Million bushels","2010/11","MY Jun-May",85
"White","White","Beginning stocks","United States","Million bushels","2010/11","MY Jun-May",80
"White","White","Beginning stocks","United States","Million bushels","2011/12","MY Jun-May",85
"White","White","Ending stocks","United States","Million bushels","2011/12","MY Jun-May",64
"White","White","Seed use","United States","Million bushels","2011/12","MY Jun-May",5.243
"White","White","Food use","United States","Million bushels","2011/12","MY Jun-May",85
"White","White","Total supply","United States","Million bushels","2011/12","MY Jun-May",407.217
"White","White","Imports","United States","Million bushels","2011/12","MY Jun-May",7.921
"White","White","Production","United States","Million bushels","2011/12","MY Jun-May",314.296
"White","White","Total domestic use","United States","Million bushels","2011/12","MY Jun-May",124.305
"White","White","Total disappearance","United States","Million bushels","2011/12","MY Jun-May",343.217
"White","White","Exports","United States","Million bushels","2011/12","MY Jun-May",218.912
"White","White","Feed and residual use","United States","Million bushels","2011/12","MY Jun-May",34.062
"White","White","Feed and residual use","United States","Million bushels","2012/13","MY Jun-May",-0.717
"White","White","Exports","United States","Million bushels","2012/13","MY Jun-May",175.245
"White","White","Total disappearance","United States","Million bushels","2012/13","MY Jun-May",265.069
"White","White","Total domestic use","United States","Million bushels","2012/13","MY Jun-May",89.824
"White","White","Production","United States","Million bushels","2012/13","MY Jun-May",256.665
"White","White","Imports","United States","Million bushels","2012/13","MY Jun-May",7.404
"White","White","Total supply","United States","Million bushels","2012/13","MY Jun-May",328.069
"White","White","Food use","United States","Million bushels","2012/13","MY Jun-May",85
"White","White","Seed use","United States","Million bushels","2012/13","MY Jun-May",5.541
"White","White","Ending stocks","United States","Million bushels","2012/13","MY Jun-May",63
"White","White","Beginning stocks","United States","Million bushels","2012/13","MY Jun-May",64
"White","White","Beginning stocks","United States","Million bushels","2013/14","MY Jun-May",63
"White","White","Ending stocks","United States","Million bushels","2013/14","MY Jun-May",50
"White","White","Seed use","United States","Million bushels","2013/14","MY Jun-May",5.528
"White","White","Food use","United States","Million bushels","2013/14","MY Jun-May",85
"White","White","Total supply","United States","Million bushels","2013/14","MY Jun-May",340.713
"White","White","Imports","United States","Million bushels","2013/14","MY Jun-May",7.193
"White","White","Production","United States","Million bushels","2013/14","MY Jun-May",270.52
"White","White","Total domestic use","United States","Million bushels","2013/14","MY Jun-May",120.346
"White","White","Total disappearance","United States","Million bushels","2013/14","MY Jun-May",290.713
"White","White","Exports","United States","Million bushels","2013/14","MY Jun-May",170.367
"White","White","Feed and residual use","United States","Million bushels","2013/14","MY Jun-May",29.818
"White","White","Feed and residual use","United States","Million bushels","2014/15","MY Jun-May",-21.224
"White","White","Exports","United States","Million bushels","2014/15","MY Jun-May",147.107
"White","White","Total disappearance","United States","Million bushels","2014/15","MY Jun-May",216.311
"White","White","Total domestic use","United States","Million bushels","2014/15","MY Jun-May",69.204
"White","White","Production","United States","Million bushels","2014/15","MY Jun-May",223.53
"White","White","Imports","United States","Million bushels","2014/15","MY Jun-May",9.781
"White","White","Total supply","United States","Million bushels","2014/15","MY Jun-May",283.311
"White","White","Food use","United States","Million bushels","2014/15","MY Jun-May",85
"White","White","Seed use","United States","Million bushels","2014/15","MY Jun-May",5.428
"White","White","Ending stocks","United States","Million bushels","2014/15","MY Jun-May",67
"White","White","Beginning stocks","United States","Million bushels","2014/15","MY Jun-May",50
"White","White","Beginning stocks","United States","Million bushels","2015/16","MY Jun-May",67
"White","White","Ending stocks","United States","Million bushels","2015/16","MY Jun-May",73.68
"White","White","Seed use","United States","Million bushels","2015/16","MY Jun-May",5.512
"White","White","Food use","United States","Million bushels","2015/16","MY Jun-May",83
"White","White","Total supply","United States","Million bushels","2015/16","MY Jun-May",293.973
"White","White","Imports","United States","Million bushels","2015/16","MY Jun-May",6.18
"White","White","Production","United States","Million bushels","2015/16","MY Jun-May",220.793
"White","White","Total domestic use","United States","Million bushels","2015/16","MY Jun-May",73.016
"White","White","Total disappearance","United States","Million bushels","2015/16","MY Jun-May",220.293
"White","White","Exports","United States","Million bushels","2015/16","MY Jun-May",147.277
"White","White","Feed and residual use","United States","Million bushels","2015/16","MY Jun-May",-15.496
"White","White","Feed and residual use","United States","Million bushels","2016/17","MY Jun-May",9.694
"White","White","Exports","United States","Million bushels","2016/17","MY Jun-May",162.789
"White","White","Total disappearance","United States","Million bushels","2016/17","MY Jun-May",262.66
"White","White","Total domestic use","United States","Million bushels","2016/17","MY Jun-May",99.871
"White","White","Production","United States","Million bushels","2016/17","MY Jun-May",286.248
"White","White","Imports","United States","Million bushels","2016/17","MY Jun-May",7.732
"White","White","Total supply","United States","Million bushels","2016/17","MY Jun-May",367.66
"White","White","Food use","United States","Million bushels","2016/17","MY Jun-May",85
"White","White","Seed use","United States","Million bushels","2016/17","MY Jun-May",5.177
"White","White","Ending stocks","United States","Million bushels","2016/17","MY Jun-May",105
"White","White","Beginning stocks","United States","Million bushels","2016/17","MY Jun-May",73.68
"White","White","Beginning stocks","United States","Million bushels","2017/18","MY Jun-May",105
"White","White","Ending stocks","United States","Million bushels","2017/18","MY Jun-May",87
"White","White","Seed use","United States","Million bushels","2017/18","MY Jun-May",5.255
"White","White","Food use","United States","Million bushels","2017/18","MY Jun-May",85
"White","White","Total supply","United States","Million bushels","2017/18","MY Jun-May",371.07
"White","White","Imports","United States","Million bushels","2017/18","MY Jun-May",7.484
"White","White","Production","United States","Million bushels","2017/18","MY Jun-May",258.586
"White","White","Total domestic use","United States","Million bushels","2017/18","MY Jun-May",89.564
"White","White","Total disappearance","United States","Million bushels","2017/18","MY Jun-May",284.07
"White","White","Exports","United States","Million bushels","2017/18","MY Jun-May",194.506
"White","White","Feed and residual use","United States","Million bushels","2017/18","MY Jun-May",-0.691
"White","White","Feed and residual use","United States","Million bushels","2018/19","MY Jun-May",-9.661
"White","White","Exports","United States","Million bushels","2018/19","MY Jun-May",196.546
"White","White","Total disappearance","United States","Million bushels","2018/19","MY Jun-May",277.087
"White","White","Total domestic use","United States","Million bushels","2018/19","MY Jun-May",80.541
"White","White","Production","United States","Million bushels","2018/19","MY Jun-May",272.357
"White","White","Imports","United States","Million bushels","2018/19","MY Jun-May",5.73
"White","White","Total supply","United States","Million bushels","2018/19","MY Jun-May",365.087
"White","White","Food use","United States","Million bushels","2018/19","MY Jun-May",85
"White","White","Seed use","United States","Million bushels","2018/19","MY Jun-May",5.202
"White","White","Ending stocks","United States","Million bushels","2018/19","MY Jun-May",88
"White","White","Beginning stocks","United States","Million bushels","2018/19","MY Jun-May",87
"White","White","Beginning stocks","United States","Million bushels","2019/20","MY Jun-May",88
"White","White","Ending stocks","United States","Million bushels","2019/20","MY Jun-May",95
"White","White","Seed use","United States","Million bushels","2019/20","MY Jun-May",5.611
"White","White","Food use","United States","Million bushels","2019/20","MY Jun-May",85
"White","White","Total supply","United States","Million bushels","2019/20","MY Jun-May",366.951
"White","White","Imports","United States","Million bushels","2019/20","MY Jun-May",5.54
"White","White","Production","United States","Million bushels","2019/20","MY Jun-May",273.411
"White","White","Total domestic use","United States","Million bushels","2019/20","MY Jun-May",84.044
"White","White","Total disappearance","United States","Million bushels","2019/20","MY Jun-May",271.951
"White","White","Exports","United States","Million bushels","2019/20","MY Jun-May",187.907
"White","White","Feed and residual use","United States","Million bushels","2019/20","MY Jun-May",-6.567
"White","White","Feed and residual use","United States","Million bushels","2020/21","MY Jun-May",-27.594
"White","White","Exports","United States","Million bushels","2020/21","MY Jun-May",270.483
"White","White","Total disappearance","United States","Million bushels","2020/21","MY Jun-May",333.562
"White","White","Total domestic use","United States","Million bushels","2020/21","MY Jun-May",63.079
"White","White","Production","United States","Million bushels","2020/21","MY Jun-May",301.581
"White","White","Imports","United States","Million bushels","2020/21","MY Jun-May",6.981
"White","White","Total supply","United States","Million bushels","2020/21","MY Jun-May",403.562
"White","White","Food use","United States","Million bushels","2020/21","MY Jun-May",85
"White","White","Seed use","United States","Million bushels","2020/21","MY Jun-May",5.673
"White","White","Ending stocks","United States","Million bushels","2020/21","MY Jun-May",70
"White","White","Beginning stocks","United States","Million bushels","2020/21","MY Jun-May",95
"White","White","Beginning stocks","United States","Million bushels","2021/22","MY Jun-May",70
"White","White","Ending stocks","United States","Million bushels","2021/22","MY Jun-May",54
"White","White","Seed use","United States","Million bushels","2021/22","MY Jun-May",5.462
"White","White","Food use","United States","Million bushels","2021/22","MY Jun-May",83
"White","White","Total supply","United States","Million bushels","2021/22","MY Jun-May",276.376
"White","White","Imports","United States","Million bushels","2021/22","MY Jun-May",5.422
"White","White","Production","United States","Million bushels","2021/22","MY Jun-May",200.954
"White","White","Total domestic use","United States","Million bushels","2021/22","MY Jun-May",75.473
"White","White","Total disappearance","United States","Million bushels","2021/22","MY Jun-May",222.376
"White","White","Exports","United States","Million bushels","2021/22","MY Jun-May",146.903
"White","White","Feed and residual use","United States","Million bushels","2021/22","MY Jun-May",-12.989
"White","White","Feed and residual use","United States","Million bushels","2022/23","MY Jun-May",-23.215
"White","White","Exports","United States","Million bushels","2022/23","MY Jun-May",191.294
"White","White","Total disappearance","United States","Million bushels","2022/23","MY Jun-May",258.673
"White","White","Total domestic use","United States","Million bushels","2022/23","MY Jun-May",67.379
"White","White","Production","United States","Million bushels","2022/23","MY Jun-May",272.125
"White","White","Imports","United States","Million bushels","2022/23","MY Jun-May",6.548
"White","White","Total supply","United States","Million bushels","2022/23","MY Jun-May",332.673
"White","White","Food use","United States","Million bushels","2022/23","MY Jun-May",85
"White","White","Seed use","United States","Million bushels","2022/23","MY Jun-May",5.594
"White","White","Ending stocks","United States","Million bushels","2022/23","MY Jun-May",74
"White","White","Beginning stocks","United States","Million bushels","2022/23","MY Jun-May",54
"White","White","Beginning stocks","United States","Million bushels","2023/24","MY Jun-May",74
"White","White","Ending stocks","United States","Million bushels","2023/24","MY Jun-May",85
"White","White","Seed use","United States","Million bushels","2023/24","MY Jun-May",5.831
"White","White","Food use","United States","Million bushels","2023/24","MY Jun-May",84
"White","White","Total supply","United States","Million bushels","2023/24","MY Jun-May",314.353
"White","White","Imports","United States","Million bushels","2023/24","MY Jun-May",6.217
"White","White","Production","United States","Million bushels","2023/24","MY Jun-May",234.136
"White","White","Total domestic use","United States","Million bushels","2023/24","MY Jun-May",77.375
"White","White","Total disappearance","United States","Million bushels","2023/24","MY Jun-May",229.353
"White","White","Exports","United States","Million bushels","2023/24","MY Jun-May",151.978
"White","White","Feed and residual use","United States","Million bushels","2023/24","MY Jun-May",-12.456
"White","White","Feed and residual use","United States","Million bushels","2024/25","MY Jun-May",-23.899
"White","White","Exports","United States","Million bushels","2024/25","MY Jun-May",222.117
"White","White","Total disappearance","United States","Million bushels","2024/25","MY Jun-May",287.918
"White","White","Total domestic use","United States","Million bushels","2024/25","MY Jun-May",65.801
"White","White","Production","United States","Million bushels","2024/25","MY Jun-May",276.011
"White","White","Imports","United States","Million bushels","2024/25","MY Jun-May",6.907
"White","White","Total supply","United States","Million bushels","2024/25","MY Jun-May",367.918
"White","White","Food use","United States","Million bushels","2024/25","MY Jun-May",84
"White","White","Seed use","United States","Million bushels","2024/25","MY Jun-May",5.7
"White","White","Ending stocks","United States","Million bushels","2024/25","MY Jun-May",80
"White","White","Beginning stocks","United States","Million bushels","2024/25","MY Jun-May",85
"White","White","Beginning stocks","United States","Million bushels","2025/26","MY Jun-May",80
"White","White","Ending stocks","United States","Million bushels","2025/26","MY Jun-May",77.108
"White","White","Seed use","United States","Million bushels","2025/26","MY Jun-May",5.5
"White","White","Food use","United States","Million bushels","2025/26","MY Jun-May",85
